NEIGHBOURHOOD,HOOD_ID,OCC_YEAR,area,POP,type,PersonInCrisis,MentalHealth
High Park-Swansea,87,2020,5.35756705061279,24563,density,62.52838216213892,22.958182107292796
High Park-Swansea,87,2021,5.35756705061279,25139,density,58.23538875996222,20.345055688576544
High Park-Swansea,87,2022,5.35756705061279,27543,density,57.11547743765525,20.905011349730028
Roncesvalles,86,2014,1.5044911408916715,15523,density,107.67760314227371,31.904475005118137
Roncesvalles,86,2015,1.5044911408916715,14285,density,138.2527250221786,41.209946881610925
Roncesvalles,86,2016,1.5044911408916715,16122,density,107.01292657966708,34.56318125554465
Roncesvalles,86,2017,1.5044911408916715,16064,density,106.34825001706045,37.88656406857778
Roncesvalles,86,2018,1.5044911408916715,15551,density,111.66566251791347,29.91044531729825
Roncesvalles,86,2019,1.5044911408916715,16105,density,118.97710470658639,38.55124063118441
Roncesvalles,86,2020,1.5044911408916715,18800,density,137.58804845957195,59.8208906345965
Roncesvalles,86,2021,1.5044911408916715,14802,density,139.58207814739185,54.503478133743485
Roncesvalles,86,2022,1.5044911408916715,15424,density,103.68954376663395,37.88656406857778
South Parkdale,85,2014,2.2870059719382234,21398,density,212.504910771229,64.71342961757591
South Parkdale,85,2015,2.2870059719382234,21211,density,229.12052107844443,66.02518832604028
South Parkdale,85,2016,2.2870059719382234,22151,density,241.36360235744527,88.32508636993468
South Parkdale,85,2017,2.2870059719382234,21088,density,241.36360235744527,89.1995921755776
South Parkdale,85,2018,2.2870059719382234,22686,density,272.40855845776883,103.19168506586428
South Parkdale,85,2019,2.2870059719382234,24486,density,346.74155193741683,95.75838571789949
South Parkdale,85,2020,2.2870059719382234,22388,density,422.38630412552925,143.4189521254385
South Parkdale,85,2021,2.2870059719382234,28904,density,352.86309257691727,151.28950437622476
South Parkdale,85,2022,2.2870059719382234,22946,density,338.4337467838091,160.03456243265393
Little Portugal,84,2014,1.2163225247894174,14360,density,147.9870645585253,36.996766139631326
Little Portugal,84,2015,1.2163225247894174,14768,density,153.74211706913462,53.4397733128008
Little Portugal,84,2016,1.2163225247894174,15330,density,152.91996671047613,57.550525106093176
Little Portugal,84,2017,1.2163225247894174,16414,density,133.18835810267277,51.79547259548386
Little Portugal,84,2018,1.2163225247894174,16806,density,185.8059810568151,69.06063012731181
Little Portugal,84,2019,1.2163225247894174,17159,density,191.5610335674244,76.45998335523807
Little Portugal,84,2020,1.2163225247894174,16519,density,241.71220544559134,88.79223873511518
Little Portugal,84,2021,1.2163225247894174,15919,density,203.07113858864304,82.21503586584738
Little Portugal,84,2022,1.2163225247894174,23810,density,259.7995133360777,91.2586898110906
Dufferin Grove,83,2014,1.3879169255880022,12114,density,100.15008639015734,25.217647652197893
Dufferin Grove,83,2015,1.3879169255880022,13817,density,92.94504420381509,24.497143433563668
Dufferin Grove,83,2016,1.3879169255880022,13070,density,119.60370029328143,35.30470671307705
Dufferin Grove,83,2017,1.3879169255880022,10958,density,119.60370029328143,40.34823624351663
Dufferin Grove,83,2018,1.3879169255880022,11982,density,116.0011792001103,38.90722780624818
Dufferin Grove,83,2019,1.3879169255880022,14274,density,114.56017076284185,31.702185619905922
Dufferin Grove,83,2020,1.3879169255880022,18186,density,92.94504420381509,26.658656089466344
Dufferin Grove,83,2021,1.3879169255880022,10337,density,116.72168341874453,50.43529530439579
Dufferin Grove,83,2022,1.3879169255880022,11141,density,116.72168341874453,26.658656089466344
Trinity-Bellwoods,81,2014,1.7295995974451555,17103,density,142.22945030940926,32.95560433998507
Trinity-Bellwoods,81,2015,1.7295995974451555,16501,density,148.01113528133646,38.15912081471956
Trinity-Bellwoods,81,2016,1.7295995974451555,16590,density,151.4801462644928,50.30065925576669
Trinity-Bellwoods,81,2017,1.7295995974451555,18399,density,163.0435162083472,53.19150174173029
Trinity-Bellwoods,81,2018,1.7295995974451555,16110,density,141.07311331502382,43.94080578664676
Trinity-Bellwoods,81,2019,1.7295995974451555,17690,density,156.10549424203455,53.76967023892301
Trinity-Bellwoods,81,2020,1.7295995974451555,17738,density,138.18227082906023,56.082344227693895
Trinity-Bellwoods,81,2021,1.7295995974451555,16078,density,208.71882748657214,93.66329654522073
Trinity-Bellwoods,81,2022,1.7295995974451555,21917,density,176.3413916437798,78.63091561821
Don Valley Village,47,2014,4.212417904275404,27710,density,28.961988760938414,12.819240926972741
Don Valley Village,47,2015,4.212417904275404,29629,density,25.401088503445987,8.071373916982836
Don Valley Village,47,2016,4.212417904275404,29711,density,28.961988760938414,9.733127370479302
Don Valley Village,47,2017,4.212417904275404,25135,density,33.235069069929324,12.107060875474255
Don Valley Village,47,2018,4.212417904275404,28907,density,36.32118262642276,12.819240926972741
Don Valley Village,47,2019,4.212417904275404,31892,density,34.89682252342579,14.718387730968702
Don Valley Village,47,2020,4.212417904275404,29794,density,31.810708966932356,16.380141184465167
Don Valley Village,47,2021,4.212417904275404,26469,density,34.89682252342579,15.667961132966683
Don Valley Village,47,2022,4.212417904275404,28822,density,39.64468953341569,25.875875204444977
Pleasant View,46,2014,2.967431475786795,16499,density,13.479670997084867,7.413819048396676
Pleasant View,46,2015,2.967431475786795,17176,density,14.490646321866231,6.06585194868819
Pleasant View,46,2016,2.967431475786795,22127,density,18.53454762099169,7.750810823323798
Pleasant View,46,2017,2.967431475786795,14796,density,13.816662772011988,9.098777923032285
Pleasant View,46,2018,2.967431475786795,15274,density,20.2195064956273,11.120728572595015
Pleasant View,46,2019,2.967431475786795,18162,density,24.26340779475276,10.10975324781365
Pleasant View,46,2020,2.967431475786795,17572,density,27.296333769096854,11.457720347522136
Pleasant View,46,2021,2.967431475786795,16175,density,30.66625151836807,11.457720347522136
Pleasant View,46,2022,2.967431475786795,15155,density,27.296333769096854,12.805687447230623
Flemingdon Park,44,2014,2.473262175504949,22654,density,53.370807715947244,25.06810665446007
Flemingdon Park,44,2015,2.473262175504949,21600,density,61.05296943263662,19.811890743041022
Flemingdon Park,44,2016,2.473262175504949,23922,density,50.13621330892014,17.385944937770695
Flemingdon Park,44,2017,2.473262175504949,24150,density,54.17945631770402,21.833512247432964
Flemingdon Park,44,2018,2.473262175504949,24290,density,53.370807715947244,23.04648515006813
Flemingdon Park,44,2019,2.473262175504949,31504,density,52.96648341506886,25.06810665446007
Flemingdon Park,44,2020,2.473262175504949,24509,density,78.8432386712857,27.898376760608787
Flemingdon Park,44,2021,2.473262175504949,21347,density,73.99134706074504,26.685403857973622
Flemingdon Park,44,2022,2.473262175504949,21380,density,71.16107695459633,23.855133751824905
Victoria Village,43,2014,4.755195485798456,17619,density,16.613407426873625,6.939777785909235
Victoria Village,43,2015,4.755195485798456,18604,density,30.072370405606687,11.986888902934133
Victoria Village,43,2016,4.755195485798456,17333,density,30.28266670214939,12.40748149601954
Victoria Village,43,2017,4.755195485798456,18060,density,25.866444474752605,13.669259275275767
Victoria Village,43,2018,4.755195485798456,18164,density,29.23118521943587,11.356000013306021
Victoria Village,43,2019,4.755195485798456,18688,density,25.6561481782099,13.458962978733062
Victoria Village,43,2020,4.755195485798456,19280,density,31.33414818486291,11.776592606391429
Victoria Village,43,2021,4.755195485798456,17965,density,35.9606667088024,16.192814833788216
Victoria Village,43,2022,4.755195485798456,18041,density,26.70762966092342,10.094222234049797
Banbury-Don Mills,42,2014,10.040881622458803,27617,density,10.357656220881983,3.5853425379976094
Banbury-Don Mills,42,2015,10.040881622458803,28945,density,13.74381306232417,4.7804567173301455
Banbury-Don Mills,42,2016,10.040881622458803,35280,density,17.926712689988047,5.378013806996414
Banbury-Don Mills,42,2017,10.040881622458803,30842,density,18.325084083098893,6.075163744940394
Banbury-Don Mills,42,2018,10.040881622458803,26535,density,24.300654979761575,7.867835013939199
Banbury-Don Mills,42,2019,10.040881622458803,35215,density,16.333227117544666,5.77638520010726
Banbury-Don Mills,42,2020,10.040881622458803,38717,density,14.739741545101284,5.477606655274125
Banbury-Don Mills,42,2021,10.040881622458803,24326,density,17.129969903766355,6.274349441495817
Banbury-Don Mills,42,2022,10.040881622458803,28816,density,19.52019826243143,7.27027792427293
Bridle Path-Sunnybrook-York Mills,41,2014,8.839278837672428,9165,density,7.127278272012206,2.149496621717967
Bridle Path-Sunnybrook-York Mills,41,2015,8.839278837672428,8226,density,7.127278272012206,2.6020222262901704
Bridle Path-Sunnybrook-York Mills,41,2016,8.839278837672428,11509,density,6.448489865153901,2.828285028576272
Bridle Path-Sunnybrook-York Mills,41,2017,8.839278837672428,9610,density,8.032329481156612,3.5070734354345774
Bridle Path-Sunnybrook-York Mills,41,2018,8.839278837672428,7795,density,9.842431899445428,5.09091305143729
Bridle Path-Sunnybrook-York Mills,41,2019,8.839278837672428,11464,density,9.955563300588478,3.959599040006781
Bridle Path-Sunnybrook-York Mills,41,2020,8.839278837672428,11544,density,12.218191323449496,5.430307254866443
Bridle Path-Sunnybrook-York Mills,41,2021,8.839278837672428,11824,density,9.163643492587122,4.525256045722036
Bridle Path-Sunnybrook-York Mills,41,2022,8.839278837672428,17082,density,11.539402916591191,6.787884068583053
St.Andrew-Windfields,40,2014,7.345491145318543,18327,density,11.29944864924354,4.62868980812386
St.Andrew-Windfields,40,2015,7.345491145318543,15362,density,12.796965940107143,4.492551872590806
St.Andrew-Windfields,40,2016,7.345491145318543,83937,density,16.336552263966563,6.398482970053571
St.Andrew-Windfields,40,2017,7.345491145318543,16812,density,18.378621296962386,6.806896776652735
St.Andrew-Windfields,40,2018,7.345491145318543,16619,density,16.336552263966563,5.717793292388298
St.Andrew-Windfields,40,2019,7.345491145318543,20187,density,20.01227652335904,6.262345034520517
St.Andrew-Windfields,40,2020,7.345491145318543,34487,density,27.22758710661094,11.163310713710485
St.Andrew-Windfields,40,2021,7.345491145318543,16199,density,23.41572491168541,10.891034842644377
St.Andrew-Windfields,40,2022,7.345491145318543,21550,density,15.247448779702127,8.168276131983282
Bedford Park-Nortown,39,2014,5.51823831402027,23562,density,30.082064338946964,10.691818048179945
Bedford Park-Nortown,39,2015,5.51823831402027,20584,density,27.00137100303071,7.248690202155895
Bedford Park-Nortown,39,2016,5.51823831402027,23858,density,23.739460412060556,7.61112471226369
Bedford Park-Nortown,39,2017,5.51823831402027,25610,density,28.088674533354094,9.060862752694868
Bedford Park-Nortown,39,2018,5.51823831402027,23999,density,26.638936492922916,4.892865886455229
Bedford Park-Nortown,39,2019,5.51823831402027,23481,density,29.357195318731375,9.242080007748767
Bedford Park-Nortown,39,2020,5.51823831402027,29277,density,29.71962982883917,8.154776477425383
Bedford Park-Nortown,39,2021,5.51823831402027,24014,density,24.101894922168352,11.416687068395534
Bedford Park-Nortown,39,2022,5.51823831402027,31715,density,21.021201586252097,7.792341967317587
Lansing-Westgate,38,2014,5.346232775176303,16051,density,15.89904584676393,5.985523142311126
Lansing-Westgate,38,2015,5.346232775176303,16375,density,13.467427070200035,4.489142356733344
Lansing-Westgate,38,2016,5.346232775176303,14246,density,17.582474230538935,6.546665936902794
Lansing-Westgate,38,2017,5.346232775176303,14749,density,13.280379472002812,6.359618338705571
Lansing-Westgate,38,2018,5.346232775176303,27046,density,19.639997810708383,6.546665936902794
Lansing-Westgate,38,2019,5.346232775176303,16683,density,20.388188203497275,8.791237115269467
Lansing-Westgate,38,2020,5.346232775176303,17144,density,18.143617025130602,7.294856329691685
Lansing-Westgate,38,2021,5.346232775176303,16937,density,22.071616587272278,11.409903490030585
Lansing-Westgate,38,2022,5.346232775176303,19045,density,28.244187327780626,8.417141918875021
Willowdale West,37,2014,2.8834007883714294,16593,density,36.41533304126789,15.259758607769403
Willowdale West,37,2015,2.8834007883714294,13504,density,51.32827895340617,19.421510955342875
Willowdale West,37,2016,2.8834007883714294,15320,density,45.43246312767708,21.502387129129612
Willowdale West,37,2017,2.8834007883714294,17039,density,63.81353599612659,21.15557443349849
Willowdale West,37,2018,2.8834007883714294,19357,density,43.004774258259225,20.461949042236242
Willowdale West,37,2019,2.8834007883714294,18561,density,52.71552973593066,24.97051408544084
Willowdale West,37,2020,2.8834007883714294,18212,density,52.021904344668414,24.276888694178595
Willowdale West,37,2021,2.8834007883714294,56006,density,57.22409477913526,22.54282521602298
Willowdale West,37,2022,2.8834007883714294,26715,density,56.877282083504134,22.54282521602298
Newtonbrook West,36,2014,4.695617819676201,24232,density,35.99100405740727,15.972339078731034
Newtonbrook West,36,2015,4.695617819676201,20911,density,33.861358846909795,12.990835784034575
Newtonbrook West,36,2016,4.695617819676201,21158,density,34.287287889009285,17.037161683979768
Newtonbrook West,36,2017,4.695617819676201,28560,density,37.69472022580524,14.694551952432551
Newtonbrook West,36,2018,4.695617819676201,27121,density,34.287287889009285,13.842693868233562
Newtonbrook West,36,2019,4.695617819676201,24291,density,42.592904209949424,17.88901976817876
Newtonbrook West,36,2020,4.695617819676201,26862,density,52.38927217823779,19.37977141552699
Newtonbrook West,36,2021,4.695617819676201,23607,density,93.27846021978924,34.287287889009285
Newtonbrook West,36,2022,4.695617819676201,38242,density,84.33395033569985,32.37060719956156
Westminster-Branson,35,2014,3.6677967322232354,26648,density,28.08225414868248,15.268021673070086
Westminster-Branson,35,2015,3.6677967322232354,24368,density,32.44454605527393,12.814232475612394
Westminster-Branson,35,2016,3.6677967322232354,24901,density,37.07948120602735,17.176524382203848
Westminster-Branson,35,2017,3.6677967322232354,27164,density,46.076708263372225,19.902956823823505
Westminster-Branson,35,2018,3.6677967322232354,32806,density,46.62199475169616,22.629389265443166
Westminster-Branson,35,2019,3.6677967322232354,24362,density,43.0776325775906,21.266173044633334
Westminster-Branson,35,2020,3.6677967322232354,34468,density,31.62661632278804,14.722735184746155
Westminster-Branson,35,2021,3.6677967322232354,24878,density,43.8955623100765,21.266173044633334
Westminster-Branson,35,2022,3.6677967322232354,34049,density,35.17097849689359,20.993529800471368
