district,Listed_AllApartments,Leased_AllApartments,LeasedvsListed_AllApartments,Year,Quarter,YearQuarter,RoomType,TotalLeased,AvgLeaseRate,TotalLeasedPerRoom,AvgLeaseRatePerRoom
C09,79.0,39.0,0.4936708860759494,2016,2,2016Q2,OneBedroom,18.0,1952.0,18.0,1952.0
C09,79.0,39.0,0.4936708860759494,2016,2,2016Q2,TwoBedroom,21.0,2702.0,42.0,1351.0
C09,79.0,39.0,0.4936708860759494,2016,2,2016Q2,ThreeBedroom,1.0,3075.0,3.0,1025.0
C09,79.0,39.0,0.4936708860759494,2016,2,2016Q2,AllApartments,40.0,2373.825,63.0,1507.1904761904761
C09,79.0,39.0,0.4936708860759494,2016,2,2016Q2,SharedApartments,22.0,2718.9545454545455,45.0,1329.2666666666667
C09,93.0,64.0,0.6881720430107527,2016,3,2016Q3,OneBedroom,33.0,1994.0,33.0,1994.0
C09,93.0,64.0,0.6881720430107527,2016,3,2016Q3,TwoBedroom,30.0,2929.0,60.0,1464.5
C09,93.0,64.0,0.6881720430107527,2016,3,2016Q3,ThreeBedroom,1.0,3200.0,3.0,1066.6666666666667
C09,93.0,64.0,0.6881720430107527,2016,3,2016Q3,AllApartments,64.0,2451.125,96.0,1634.0833333333333
C09,93.0,64.0,0.6881720430107527,2016,3,2016Q3,SharedApartments,31.0,2937.7419354838707,63.0,1445.5555555555557
C09,55.0,30.0,0.5454545454545454,2016,4,2016Q4,OneBedroom,10.0,2255.0,10.0,2255.0
C09,55.0,30.0,0.5454545454545454,2016,4,2016Q4,TwoBedroom,18.0,3000.0,36.0,1500.0
C09,55.0,30.0,0.5454545454545454,2016,4,2016Q4,ThreeBedroom,2.0,6200.0,6.0,2066.6666666666665
C09,55.0,30.0,0.5454545454545454,2016,4,2016Q4,AllApartments,30.0,2965.0,52.0,1710.576923076923
C09,55.0,30.0,0.5454545454545454,2016,4,2016Q4,SharedApartments,20.0,3320.0,42.0,1580.952380952381
C09,52.0,28.0,0.5384615384615384,2017,1,2017Q1,OneBedroom,14.0,2046.0,14.0,2046.0
C09,52.0,28.0,0.5384615384615384,2017,1,2017Q1,TwoBedroom,11.0,3322.0,22.0,1661.0
C09,52.0,28.0,0.5384615384615384,2017,1,2017Q1,ThreeBedroom,3.0,4617.0,9.0,1539.0
C09,52.0,28.0,0.5384615384615384,2017,1,2017Q1,AllApartments,28.0,2822.75,45.0,1756.3777777777777
C09,52.0,28.0,0.5384615384615384,2017,1,2017Q1,SharedApartments,14.0,3599.5,31.0,1625.5806451612902
C09,65.0,41.0,0.6307692307692307,2017,2,2017Q2,OneBedroom,18.0,2138.0,18.0,2138.0
C09,65.0,41.0,0.6307692307692307,2017,2,2017Q2,TwoBedroom,21.0,2746.0,42.0,1373.0
C09,65.0,41.0,0.6307692307692307,2017,2,2017Q2,ThreeBedroom,2.0,5325.0,6.0,1775.0
C09,65.0,41.0,0.6307692307692307,2017,2,2017Q2,AllApartments,41.0,2604.878048780488,66.0,1618.1818181818182
C09,65.0,41.0,0.6307692307692307,2017,2,2017Q2,SharedApartments,23.0,2970.2608695652175,48.0,1423.25
C09,64.0,51.0,0.796875,2017,3,2017Q3,OneBedroom,19.0,2129.0,19.0,2129.0
C09,64.0,51.0,0.796875,2017,3,2017Q3,TwoBedroom,29.0,3138.0,58.0,1569.0
C09,64.0,51.0,0.796875,2017,3,2017Q3,ThreeBedroom,2.0,3425.0,6.0,1141.6666666666667
C09,64.0,51.0,0.796875,2017,3,2017Q3,AllApartments,50.0,2766.06,83.0,1666.301204819277
C09,64.0,51.0,0.796875,2017,3,2017Q3,SharedApartments,31.0,3156.516129032258,64.0,1528.9375
C09,45.0,17.0,0.37777777777777777,2017,4,2017Q4,OneBedroom,2.0,2175.0,2.0,2175.0
C09,45.0,17.0,0.37777777777777777,2017,4,2017Q4,TwoBedroom,14.0,3489.0,28.0,1744.5
C09,45.0,17.0,0.37777777777777777,2017,4,2017Q4,ThreeBedroom,1.0,3450.0,3.0,1150.0
C09,45.0,17.0,0.37777777777777777,2017,4,2017Q4,AllApartments,17.0,3332.1176470588234,33.0,1716.5454545454545
C09,45.0,17.0,0.37777777777777777,2017,4,2017Q4,SharedApartments,15.0,3486.4,31.0,1686.967741935484
C09,57.0,31.0,0.543859649122807,2018,1,2018Q1,OneBedroom,18.0,2155.0,18.0,2155.0
C09,57.0,31.0,0.543859649122807,2018,1,2018Q1,TwoBedroom,11.0,3045.0,22.0,1522.5
C09,57.0,31.0,0.543859649122807,2018,1,2018Q1,ThreeBedroom,2.0,7525.0,6.0,2508.3333333333335
C09,57.0,31.0,0.543859649122807,2018,1,2018Q1,AllApartments,31.0,2817.2580645161293,46.0,1898.5869565217392
C09,57.0,31.0,0.543859649122807,2018,1,2018Q1,SharedApartments,13.0,3734.230769230769,28.0,1733.75
C09,67.0,46.0,0.6865671641791045,2018,2,2018Q2,OneBedroom,17.0,2330.0,17.0,2330.0
C09,67.0,46.0,0.6865671641791045,2018,2,2018Q2,TwoBedroom,27.0,3319.0,54.0,1659.5
C09,67.0,46.0,0.6865671641791045,2018,2,2018Q2,ThreeBedroom,2.0,3575.0,6.0,1191.6666666666667
C09,67.0,46.0,0.6865671641791045,2018,2,2018Q2,AllApartments,46.0,2964.6304347826085,77.0,1771.077922077922
C09,67.0,46.0,0.6865671641791045,2018,2,2018Q2,SharedApartments,29.0,3336.655172413793,60.0,1612.7166666666667
C09,66.0,46.0,0.696969696969697,2018,3,2018Q3,OneBedroom,19.0,2361.0,19.0,2361.0
C09,66.0,46.0,0.696969696969697,2018,3,2018Q3,TwoBedroom,26.0,3343.0,52.0,1671.5
C09,66.0,46.0,0.696969696969697,2018,3,2018Q3,ThreeBedroom,1.0,4250.0,3.0,1416.6666666666667
C09,66.0,46.0,0.696969696969697,2018,3,2018Q3,AllApartments,46.0,2957.108695652174,74.0,1838.2027027027027
C09,66.0,46.0,0.696969696969697,2018,3,2018Q3,SharedApartments,27.0,3376.5925925925926,55.0,1657.6
C09,49.0,25.0,0.5102040816326531,2018,4,2018Q4,OneBedroom,11.0,2302.0,11.0,2302.0
C09,49.0,25.0,0.5102040816326531,2018,4,2018Q4,TwoBedroom,11.0,4141.0,22.0,2070.5
C09,49.0,25.0,0.5102040816326531,2018,4,2018Q4,ThreeBedroom,3.0,4600.0,9.0,1533.3333333333333
C09,49.0,25.0,0.5102040816326531,2018,4,2018Q4,AllApartments,25.0,3386.92,42.0,2016.0238095238096
C09,49.0,25.0,0.5102040816326531,2018,4,2018Q4,SharedApartments,14.0,4239.357142857143,31.0,1914.5483870967741
C09,68.0,26.0,0.38235294117647056,2019,1,2019Q1,OneBedroom,14.0,2393.0,14.0,2393.0
C09,68.0,26.0,0.38235294117647056,2019,1,2019Q1,TwoBedroom,12.0,3067.0,24.0,1533.5
C09,68.0,26.0,0.38235294117647056,2019,1,2019Q1,ThreeBedroom,4.5,5189.5,13.5,1729.8333333333333
C09,68.0,26.0,0.38235294117647056,2019,1,2019Q1,AllApartments,30.5,3070.77868852459,51.5,1818.616504854369
C09,68.0,26.0,0.38235294117647056,2019,1,2019Q1,SharedApartments,16.5,3645.8636363636365,37.5,1604.18
C09,89.0,55.0,0.6179775280898876,2019,2,2019Q2,OneBedroom,19.0,2426.0,19.0,2426.0
C09,89.0,55.0,0.6179775280898876,2019,2,2019Q2,TwoBedroom,30.0,3547.0,60.0,1773.5
C09,89.0,55.0,0.6179775280898876,2019,2,2019Q2,ThreeBedroom,6.0,5779.0,18.0,1926.3333333333333
C09,89.0,55.0,0.6179775280898876,2019,2,2019Q2,AllApartments,55.0,3403.2363636363634,97.0,1929.6701030927834
C09,89.0,55.0,0.6179775280898876,2019,2,2019Q2,SharedApartments,36.0,3919.0,78.0,1808.7692307692307
C09,79.0,45.0,0.569620253164557,2019,3,2019Q3,OneBedroom,17.0,2802.0,17.0,2802.0
C09,79.0,45.0,0.569620253164557,2019,3,2019Q3,TwoBedroom,28.0,3617.0,56.0,1808.5
C09,79.0,45.0,0.569620253164557,2019,3,2019Q3,ThreeBedroom,3.5,6467.0,10.5,2155.6666666666665
C09,79.0,45.0,0.569620253164557,2019,3,2019Q3,AllApartments,48.5,3537.0,83.5,2054.425149700599
C09,79.0,45.0,0.569620253164557,2019,3,2019Q3,SharedApartments,31.5,3933.6666666666665,66.5,1863.3157894736842
C09,77.0,30.0,0.38961038961038963,2019,4,2019Q4,OneBedroom,17.0,2835.0,17.0,2835.0
C09,77.0,30.0,0.38961038961038963,2019,4,2019Q4,TwoBedroom,12.0,4066.0,24.0,2033.0
C09,77.0,30.0,0.38961038961038963,2019,4,2019Q4,ThreeBedroom,1.0,7155.0,3.0,2385.0
C09,77.0,30.0,0.38961038961038963,2019,4,2019Q4,AllApartments,30.0,3471.4,44.0,2366.8636363636365
C09,77.0,30.0,0.38961038961038963,2019,4,2019Q4,SharedApartments,13.0,4303.615384615385,27.0,2072.1111111111113
C09,100.0,31.0,0.31,2020,1,2020Q1,OneBedroom,14.0,2878.0,14.0,2878.0
C09,100.0,31.0,0.31,2020,1,2020Q1,TwoBedroom,16.0,3712.0,32.0,1856.0
C09,100.0,31.0,0.31,2020,1,2020Q1,ThreeBedroom,1.0,3150.0,3.0,1050.0
C09,100.0,31.0,0.31,2020,1,2020Q1,AllApartments,31.0,3317.2258064516127,49.0,2098.6530612244896
C09,100.0,31.0,0.31,2020,1,2020Q1,SharedApartments,17.0,3678.9411764705883,35.0,1786.9142857142858
C09,113.0,42.0,0.37168141592920356,2020,2,2020Q2,OneBedroom,18.0,2259.0,18.0,2259.0
C09,113.0,42.0,0.37168141592920356,2020,2,2020Q2,TwoBedroom,21.0,3936.0,42.0,1968.0
C09,113.0,42.0,0.37168141592920356,2020,2,2020Q2,ThreeBedroom,2.0,3450.0,6.0,1150.0
C09,113.0,42.0,0.37168141592920356,2020,2,2020Q2,AllApartments,41.0,3176.048780487805,66.0,1973.0
C09,113.0,42.0,0.37168141592920356,2020,2,2020Q2,SharedApartments,23.0,3893.7391304347825,48.0,1865.75
C09,161.0,57.0,0.35403726708074534,2020,3,2020Q3,OneBedroom,24.0,2211.0,24.0,2211.0
C09,161.0,57.0,0.35403726708074534,2020,3,2020Q3,TwoBedroom,32.0,3625.0,64.0,1812.5
C09,161.0,57.0,0.35403726708074534,2020,3,2020Q3,ThreeBedroom,1.0,2800.0,3.0,933.3333333333334
C09,161.0,57.0,0.35403726708074534,2020,3,2020Q3,AllApartments,57.0,3015.157894736842,91.0,1888.6153846153845
C09,161.0,57.0,0.35403726708074534,2020,3,2020Q3,SharedApartments,33.0,3600.0,67.0,1773.134328358209
C09,152.0,44.0,0.2894736842105263,2020,4,2020Q4,OneBedroom,19.0,2217.0,19.0,2217.0
C09,152.0,44.0,0.2894736842105263,2020,4,2020Q4,TwoBedroom,22.0,3228.0,44.0,1614.0
C09,152.0,44.0,0.2894736842105263,2020,4,2020Q4,ThreeBedroom,3.0,5908.0,9.0,1969.3333333333333
C09,152.0,44.0,0.2894736842105263,2020,4,2020Q4,AllApartments,44.0,2974.159090909091,72.0,1817.5416666666667
C09,152.0,44.0,0.2894736842105263,2020,4,2020Q4,SharedApartments,25.0,3549.6,53.0,1674.3396226415093
C09,150.0,57.0,0.38,2021,1,2021Q1,OneBedroom,22.0,1999.0,22.0,1999.0
C09,150.0,57.0,0.38,2021,1,2021Q1,TwoBedroom,28.0,3267.0,56.0,1633.5
C09,150.0,57.0,0.38,2021,1,2021Q1,ThreeBedroom,6.0,4483.0,18.0,1494.3333333333333
C09,150.0,57.0,0.38,2021,1,2021Q1,AllApartments,56.0,2899.1428571428573,96.0,1691.1666666666667
C09,150.0,57.0,0.38,2021,1,2021Q1,SharedApartments,34.0,3481.5882352941176,74.0,1599.6486486486488
C09,132.0,64.0,0.48484848484848486,2021,2,2021Q2,OneBedroom,31.0,2080.0,31.0,2080.0
C09,132.0,64.0,0.48484848484848486,2021,2,2021Q2,TwoBedroom,31.0,3456.0,62.0,1728.0
C09,132.0,64.0,0.48484848484848486,2021,2,2021Q2,ThreeBedroom,2.0,5975.0,6.0,1991.6666666666667
C09,132.0,64.0,0.48484848484848486,2021,2,2021Q2,AllApartments,64.0,2868.21875,99.0,1854.20202020202
C09,132.0,64.0,0.48484848484848486,2021,2,2021Q2,SharedApartments,33.0,3608.6666666666665,68.0,1751.264705882353
C09,106.0,63.0,0.5943396226415094,2021,3,2021Q3,OneBedroom,30.0,2350.0,30.0,2350.0
C09,106.0,63.0,0.5943396226415094,2021,3,2021Q3,TwoBedroom,30.0,3321.0,60.0,1660.5
C09,106.0,63.0,0.5943396226415094,2021,3,2021Q3,ThreeBedroom,3.0,5077.0,9.0,1692.3333333333333
C09,106.0,63.0,0.5943396226415094,2021,3,2021Q3,AllApartments,63.0,2942.2380952380954,99.0,1872.3333333333333
C09,106.0,63.0,0.5943396226415094,2021,3,2021Q3,SharedApartments,33.0,3480.6363636363635,69.0,1664.6521739130435
C09,75.0,49.0,0.6533333333333333,2021,4,2021Q4,OneBedroom,21.0,2498.0,21.0,2498.0
C09,75.0,49.0,0.6533333333333333,2021,4,2021Q4,TwoBedroom,28.0,3845.0,56.0,1922.5
C09,75.0,49.0,0.6533333333333333,2021,4,2021Q4,ThreeBedroom,3.0,5077.0,9.0,1692.3333333333333
C09,75.0,49.0,0.6533333333333333,2021,4,2021Q4,AllApartments,52.0,3372.096153846154,86.0,2038.9418604651162
C09,75.0,49.0,0.6533333333333333,2021,4,2021Q4,SharedApartments,31.0,3964.2258064516127,65.0,1890.6307692307691
C10,100.0,52.0,0.52,2012,1,2012Q1,OneBedroom,30.0,1669.0,30.0,1669.0
C10,100.0,52.0,0.52,2012,1,2012Q1,TwoBedroom,21.0,2535.0,42.0,1267.5
C10,100.0,52.0,0.52,2012,1,2012Q1,ThreeBedroom,1.0,5650.0,3.0,1883.3333333333333
C10,100.0,52.0,0.52,2012,1,2012Q1,AllApartments,52.0,2095.2884615384614,75.0,1452.7333333333333
C10,100.0,52.0,0.52,2012,1,2012Q1,SharedApartments,22.0,2676.590909090909,45.0,1308.5555555555557
C10,137.0,86.0,0.6277372262773723,2012,2,2012Q2,OneBedroom,50.0,1736.0,50.0,1736.0
C10,137.0,86.0,0.6277372262773723,2012,2,2012Q2,TwoBedroom,35.0,2646.0,70.0,1323.0
C10,137.0,86.0,0.6277372262773723,2012,2,2012Q2,ThreeBedroom,1.0,5650.0,3.0,1883.3333333333333
C10,137.0,86.0,0.6277372262773723,2012,2,2012Q2,AllApartments,86.0,2151.860465116279,123.0,1504.5528455284552
C10,137.0,86.0,0.6277372262773723,2012,2,2012Q2,SharedApartments,36.0,2729.4444444444443,73.0,1346.027397260274
C10,88.0,69.0,0.7840909090909091,2012,3,2012Q3,OneBedroom,36.0,1745.0,36.0,1745.0
C10,88.0,69.0,0.7840909090909091,2012,3,2012Q3,TwoBedroom,31.0,2541.0,62.0,1270.5
C10,88.0,69.0,0.7840909090909091,2012,3,2012Q3,ThreeBedroom,1.0,5650.0,3.0,1883.3333333333333
C10,88.0,69.0,0.7840909090909091,2012,3,2012Q3,AllApartments,68.0,2165.3088235294117,101.0,1457.8316831683169
C10,88.0,69.0,0.7840909090909091,2012,3,2012Q3,SharedApartments,32.0,2638.15625,65.0,1298.7846153846153
C10,76.0,48.0,0.631578947368421,2012,4,2012Q4,OneBedroom,33.0,1765.0,33.0,1765.0
C10,76.0,48.0,0.631578947368421,2012,4,2012Q4,TwoBedroom,15.0,2837.0,30.0,1418.5
C10,76.0,48.0,0.631578947368421,2012,4,2012Q4,ThreeBedroom,1.0,4583.333333333333,3.0,1527.7777777777776
C10,76.0,48.0,0.631578947368421,2012,4,2012Q4,AllApartments,49.0,2150.6802721088434,66.0,1596.7171717171716
C10,76.0,48.0,0.631578947368421,2012,4,2012Q4,SharedApartments,16.0,2946.1458333333335,33.0,1428.4343434343434
C10,82.0,47.0,0.573170731707317,2013,1,2013Q1,OneBedroom,22.0,1763.0,22.0,1763.0
C10,82.0,47.0,0.573170731707317,2013,1,2013Q1,TwoBedroom,24.0,2613.0,48.0,1306.5
C10,82.0,47.0,0.573170731707317,2013,1,2013Q1,ThreeBedroom,1.0,3516.6666666666665,3.0,1172.2222222222222
C10,82.0,47.0,0.573170731707317,2013,1,2013Q1,AllApartments,47.0,2234.354609929078,73.0,1438.5570776255709
C10,82.0,47.0,0.573170731707317,2013,1,2013Q1,SharedApartments,25.0,2649.146666666667,51.0,1298.6013071895425
C10,102.0,60.0,0.5882352941176471,2013,2,2013Q2,OneBedroom,35.0,1811.0,35.0,1811.0
C10,102.0,60.0,0.5882352941176471,2013,2,2013Q2,TwoBedroom,23.0,2484.0,46.0,1242.0
C10,102.0,60.0,0.5882352941176471,2013,2,2013Q2,ThreeBedroom,1.0,2450.0,3.0,816.6666666666666
C10,102.0,60.0,0.5882352941176471,2013,2,2013Q2,AllApartments,59.0,2084.186440677966,84.0,1463.892857142857
C10,102.0,60.0,0.5882352941176471,2013,2,2013Q2,SharedApartments,24.0,2482.5833333333335,49.0,1215.9591836734694
C10,135.0,72.0,0.5333333333333333,2013,3,2013Q3,OneBedroom,41.0,1793.0,41.0,1793.0
C10,135.0,72.0,0.5333333333333333,2013,3,2013Q3,TwoBedroom,31.0,2663.0,62.0,1331.5
C10,135.0,72.0,0.5333333333333333,2013,3,2013Q3,ThreeBedroom,1.0,2444.4444444444443,3.0,814.8148148148148
C10,135.0,72.0,0.5333333333333333,2013,3,2013Q3,AllApartments,73.0,2171.3759512937595,106.0,1495.3815513626835
C10,135.0,72.0,0.5333333333333333,2013,3,2013Q3,SharedApartments,32.0,2656.1701388888887,65.0,1307.6529914529913
C10,102.0,56.0,0.5490196078431373,2013,4,2013Q4,OneBedroom,33.0,1780.0,33.0,1780.0
C10,102.0,56.0,0.5490196078431373,2013,4,2013Q4,TwoBedroom,23.0,2722.0,46.0,1361.0
C10,102.0,56.0,0.5490196078431373,2013,4,2013Q4,ThreeBedroom,1.0,2438.8888888888887,3.0,812.9629629629629
C10,102.0,56.0,0.5490196078431373,2013,4,2013Q4,AllApartments,57.0,2171.6647173489278,82.0,1509.5718157181573
C10,102.0,56.0,0.5490196078431373,2013,4,2013Q4,SharedApartments,24.0,2710.203703703704,49.0,1327.4467120181407
C10,98.0,51.0,0.5204081632653061,2014,1,2014Q1,OneBedroom,37.0,1760.0,37.0,1760.0
C10,98.0,51.0,0.5204081632653061,2014,1,2014Q1,TwoBedroom,13.0,2577.0,26.0,1288.5
C10,98.0,51.0,0.5204081632653061,2014,1,2014Q1,ThreeBedroom,1.0,2433.3333333333335,3.0,811.1111111111112
C10,98.0,51.0,0.5204081632653061,2014,1,2014Q1,AllApartments,51.0,1981.4575163398692,66.0,1531.1262626262626
C10,98.0,51.0,0.5204081632653061,2014,1,2014Q1,SharedApartments,14.0,2566.7380952380954,29.0,1239.1149425287358
C10,136.0,75.0,0.5514705882352942,2014,2,2014Q2,OneBedroom,48.0,1795.0,48.0,1795.0
C10,136.0,75.0,0.5514705882352942,2014,2,2014Q2,TwoBedroom,27.0,2608.0,54.0,1304.0
C10,136.0,75.0,0.5514705882352942,2014,2,2014Q2,ThreeBedroom,1.0,2427.777777777778,3.0,809.2592592592592
C10,136.0,75.0,0.5514705882352942,2014,2,2014Q2,AllApartments,76.0,2092.154970760234,105.0,1514.3216931216932
C10,136.0,75.0,0.5514705882352942,2014,2,2014Q2,SharedApartments,28.0,2601.563492063492,57.0,1277.9610136452243
C10,154.0,100.0,0.6493506493506493,2014,3,2014Q3,OneBedroom,59.0,1825.0,59.0,1825.0
C10,154.0,100.0,0.6493506493506493,2014,3,2014Q3,TwoBedroom,40.0,2829.0,80.0,1414.5
C10,154.0,100.0,0.6493506493506493,2014,3,2014Q3,ThreeBedroom,1.0,2422.222222222222,3.0,807.4074074074074
C10,154.0,100.0,0.6493506493506493,2014,3,2014Q3,AllApartments,100.0,2232.572222222222,142.0,1572.233959311424
C10,154.0,100.0,0.6493506493506493,2014,3,2014Q3,SharedApartments,41.0,2819.0785907859076,83.0,1392.5568942436412
C10,132.0,79.0,0.5984848484848485,2014,4,2014Q4,OneBedroom,49.0,1758.0,49.0,1758.0
C10,132.0,79.0,0.5984848484848485,2014,4,2014Q4,TwoBedroom,30.0,2770.0,60.0,1385.0
C10,132.0,79.0,0.5984848484848485,2014,4,2014Q4,ThreeBedroom,1.0,2416.6666666666665,3.0,805.5555555555555
C10,132.0,79.0,0.5984848484848485,2014,4,2014Q4,AllApartments,80.0,2145.733333333333,112.0,1532.6666666666665
C10,132.0,79.0,0.5984848484848485,2014,4,2014Q4,SharedApartments,31.0,2758.6021505376348,63.0,1357.4074074074074
C10,120.0,45.0,0.375,2015,1,2015Q1,OneBedroom,27.0,1826.0,27.0,1826.0
C10,120.0,45.0,0.375,2015,1,2015Q1,TwoBedroom,17.0,2479.0,34.0,1239.5
C10,120.0,45.0,0.375,2015,1,2015Q1,ThreeBedroom,1.0,2411.1111111111113,3.0,803.7037037037038
C10,120.0,45.0,0.375,2015,1,2015Q1,AllApartments,45.0,2085.6913580246915,64.0,1466.501736111111
C10,120.0,45.0,0.375,2015,1,2015Q1,SharedApartments,18.0,2475.2283950617284,37.0,1204.165165165165
C10,172.0,89.0,0.5174418604651163,2015,2,2015Q2,OneBedroom,49.0,1733.0,49.0,1733.0
C10,172.0,89.0,0.5174418604651163,2015,2,2015Q2,TwoBedroom,38.0,2810.0,76.0,1405.0
C10,172.0,89.0,0.5174418604651163,2015,2,2015Q2,ThreeBedroom,1.0,2405.5555555555557,3.0,801.8518518518518
C10,172.0,89.0,0.5174418604651163,2015,2,2015Q2,AllApartments,88.0,2205.7108585858587,128.0,1516.4262152777778
C10,172.0,89.0,0.5174418604651163,2015,2,2015Q2,SharedApartments,39.0,2799.62962962963,79.0,1382.0956399437414
C10,208.0,101.0,0.4855769230769231,2015,3,2015Q3,OneBedroom,63.0,1758.0,63.0,1758.0
C10,208.0,101.0,0.4855769230769231,2015,3,2015Q3,TwoBedroom,36.0,2799.0,72.0,1399.5
C10,208.0,101.0,0.4855769230769231,2015,3,2015Q3,ThreeBedroom,1.0,2400.0,3.0,800.0
C10,208.0,101.0,0.4855769230769231,2015,3,2015Q3,AllApartments,100.0,2139.18,138.0,1550.1304347826087
C10,208.0,101.0,0.4855769230769231,2015,3,2015Q3,SharedApartments,37.0,2788.2162162162163,75.0,1375.52
C10,172.0,74.0,0.43023255813953487,2015,4,2015Q4,OneBedroom,51.0,1795.0,51.0,1795.0
C10,172.0,74.0,0.43023255813953487,2015,4,2015Q4,TwoBedroom,22.0,2598.0,44.0,1299.0
C10,172.0,74.0,0.43023255813953487,2015,4,2015Q4,ThreeBedroom,1.0,3012.5,3.0,1004.1666666666666
C10,172.0,74.0,0.43023255813953487,2015,4,2015Q4,AllApartments,74.0,2050.1824324324325,98.0,1548.0969387755101
C10,172.0,74.0,0.43023255813953487,2015,4,2015Q4,SharedApartments,23.0,2616.021739130435,47.0,1280.1808510638298
C10,169.0,67.0,0.39644970414201186,2016,1,2016Q1,OneBedroom,41.0,1815.0,41.0,1815.0
C10,169.0,67.0,0.39644970414201186,2016,1,2016Q1,TwoBedroom,24.0,2656.0,48.0,1328.0
C10,169.0,67.0,0.39644970414201186,2016,1,2016Q1,ThreeBedroom,1.0,3625.0,3.0,1208.3333333333333
C10,169.0,67.0,0.39644970414201186,2016,1,2016Q1,AllApartments,66.0,2148.242424242424,92.0,1541.1304347826087
C10,169.0,67.0,0.39644970414201186,2016,1,2016Q1,SharedApartments,25.0,2694.76,51.0,1320.9607843137255
C10,165.0,96.0,0.5818181818181818,2016,2,2016Q2,OneBedroom,53.0,1833.0,53.0,1833.0
C10,165.0,96.0,0.5818181818181818,2016,2,2016Q2,TwoBedroom,39.0,2790.0,78.0,1395.0
C10,165.0,96.0,0.5818181818181818,2016,2,2016Q2,ThreeBedroom,3.0,4500.0,9.0,1500.0
C10,165.0,96.0,0.5818181818181818,2016,2,2016Q2,AllApartments,95.0,2310.0947368421052,140.0,1567.5642857142857
C10,165.0,96.0,0.5818181818181818,2016,2,2016Q2,SharedApartments,42.0,2912.1428571428573,87.0,1405.8620689655172
C10,236.0,140.0,0.5932203389830508,2016,3,2016Q3,OneBedroom,93.0,1824.0,93.0,1824.0
C10,236.0,140.0,0.5932203389830508,2016,3,2016Q3,TwoBedroom,46.0,2579.0,92.0,1289.5
C10,236.0,140.0,0.5932203389830508,2016,3,2016Q3,ThreeBedroom,1.0,2700.0,3.0,900.0
C10,236.0,140.0,0.5932203389830508,2016,3,2016Q3,AllApartments,140.0,2078.3285714285716,188.0,1547.6914893617022
C10,236.0,140.0,0.5932203389830508,2016,3,2016Q3,SharedApartments,47.0,2581.574468085106,95.0,1277.2
C10,321.0,131.0,0.40809968847352024,2016,4,2016Q4,OneBedroom,81.0,1823.0,81.0,1823.0
C10,321.0,131.0,0.40809968847352024,2016,4,2016Q4,TwoBedroom,46.0,2589.0,92.0,1294.5
C10,321.0,131.0,0.40809968847352024,2016,4,2016Q4,ThreeBedroom,1.0,3350.0,3.0,1116.6666666666667
C10,321.0,131.0,0.40809968847352024,2016,4,2016Q4,AllApartments,128.0,2110.2109375,176.0,1534.6988636363637
C10,321.0,131.0,0.40809968847352024,2016,4,2016Q4,SharedApartments,47.0,2605.191489361702,95.0,1288.8842105263159
C10,544.0,274.0,0.5036764705882353,2017,1,2017Q1,OneBedroom,177.0,1834.0,177.0,1834.0
C10,544.0,274.0,0.5036764705882353,2017,1,2017Q1,TwoBedroom,93.0,2552.0,186.0,1276.0
C10,544.0,274.0,0.5036764705882353,2017,1,2017Q1,ThreeBedroom,2.0,3508.5,6.0,1169.5
C10,544.0,274.0,0.5036764705882353,2017,1,2017Q1,AllApartments,272.0,2091.8051470588234,369.0,1541.9268292682927
C10,544.0,274.0,0.5036764705882353,2017,1,2017Q1,SharedApartments,95.0,2572.136842105263,192.0,1272.671875
C10,369.0,293.0,0.7940379403794038,2017,2,2017Q2,OneBedroom,182.0,1893.0,182.0,1893.0
C10,369.0,293.0,0.7940379403794038,2017,2,2017Q2,TwoBedroom,105.0,2687.0,210.0,1343.5
C10,369.0,293.0,0.7940379403794038,2017,2,2017Q2,ThreeBedroom,3.0,3667.0,9.0,1222.3333333333333
C10,369.0,293.0,0.7940379403794038,2017,2,2017Q2,AllApartments,290.0,2198.8344827586207,401.0,1590.1795511221944
C10,369.0,293.0,0.7940379403794038,2017,2,2017Q2,SharedApartments,108.0,2714.222222222222,219.0,1338.5205479452054
C10,159.0,130.0,0.8176100628930818,2017,3,2017Q3,OneBedroom,79.0,2044.0,79.0,2044.0
C10,159.0,130.0,0.8176100628930818,2017,3,2017Q3,TwoBedroom,50.0,2908.0,100.0,1454.0
C10,159.0,130.0,0.8176100628930818,2017,3,2017Q3,ThreeBedroom,1.0,3560.0,3.0,1186.6666666666667
C10,159.0,130.0,0.8176100628930818,2017,3,2017Q3,AllApartments,130.0,2387.9692307692308,182.0,1705.6923076923076
C10,159.0,130.0,0.8176100628930818,2017,3,2017Q3,SharedApartments,51.0,2920.7843137254904,103.0,1446.2135922330096
C10,200.0,101.0,0.505,2017,4,2017Q4,OneBedroom,64.0,2106.0,64.0,2106.0
C10,200.0,101.0,0.505,2017,4,2017Q4,TwoBedroom,35.0,2743.0,70.0,1371.5
C10,200.0,101.0,0.505,2017,4,2017Q4,ThreeBedroom,1.0,3000.0,3.0,1000.0
C10,200.0,101.0,0.505,2017,4,2017Q4,AllApartments,100.0,2337.89,137.0,1706.4890510948906
C10,200.0,101.0,0.505,2017,4,2017Q4,SharedApartments,36.0,2750.1388888888887,73.0,1356.2328767123288
