index,occurrence_unique_id,occurrence_year,division,homicide_type,occurrence_date,hood_id,neighbourhood,longitude,latitude,object_id,x,y
714,4449281,2012,D41,Other,2012-05-07 12:00:00,121,Oakridge (121),-79.27947672,43.70321772,921,-79.27947672,43.70321771999999
715,4445741,2012,D11,Shooting,2012-05-10 12:00:00,114,Lambton Baby Point (114),-79.50146561,43.66488611,922,-79.50146561,43.66488611
716,3363455,2012,D51,Other,2012-05-14 12:00:00,73,Moss Park (73),-79.37065383,43.65073186,923,-79.37065383000001,43.65073186
717,4438492,2012,D43,Shooting,2012-05-31 12:00:00,133,Centennial Scarborough (133),-79.15522453,43.78649029,924,-79.15522453,43.786490289999996
718,4533105,2012,D52,Shooting,2012-06-02 12:00:00,76,Bay Street Corridor (76),-79.37993395,43.65406269,925,-79.37993395,43.654062689999996
719,4533105,2012,D52,Shooting,2012-06-02 12:00:00,76,Bay Street Corridor (76),-79.37993395,43.65406269,926,-79.37993395,43.654062689999996
720,4386217,2012,D14,Shooting,2012-06-18 12:00:00,81,Trinity-Bellwoods (81),-79.41828872,43.65524586,927,-79.41828872,43.65524586
721,4503011,2012,D41,Shooting,2012-06-22 12:00:00,126,Dorset Park (126),-79.2822164,43.76942091,928,-79.28221639999998,43.769420909999994
722,4556249,2012,D32,Shooting,2012-06-23 12:00:00,51,Willowdale East (51),-79.40653241,43.75650092,929,-79.40653241000001,43.75650091999999
723,4578181,2012,D22,Shooting,2012-07-05 12:00:00,14,Islington-City Centre West (14),-79.55831365,43.6490683,930,-79.55831365,43.649068299999996
724,4544154,2012,D43,Shooting,2012-07-16 12:00:00,136,West Hill (136),-79.18484133,43.7648656,931,-79.18484133,43.764865599999986
725,4544154,2012,D43,Shooting,2012-07-16 12:00:00,136,West Hill (136),-79.18484133,43.7648656,932,-79.18484133,43.764865599999986
726,4466647,2012,D12,Shooting,2012-07-17 12:00:00,111,Rockcliffe-Smythe (111),-79.50418014,43.68438299,933,-79.50418014,43.68438298999998
727,4427513,2012,D32,Shooting,2012-07-19 12:00:00,32,Englemount-Lawrence (32),-79.44386942,43.71948624,934,-79.44386942,43.719486239999995
728,4528375,2012,D42,Other,2012-07-22 12:00:00,127,Bendale (127),-79.25493856,43.78122141,935,-79.25493855999999,43.78122141
729,4622186,2012,D31,Shooting,2012-08-01 12:00:00,24,Black Creek (24),-79.51472666,43.76721178,936,-79.51472666,43.76721178
730,4531897,2012,D42,Other,2012-08-07 12:00:00,132,Malvern (132),-79.21555349,43.80779799,937,-79.21555349,43.80779798999999
731,4613436,2012,D55,Other,2012-08-24 12:00:00,120,Clairlea-Birchmount (120),-79.28272435,43.72794544,938,-79.28272435,43.72794543999999
732,4528016,2012,D42,Shooting,2012-09-08 12:00:00,132,Malvern (132),-79.20611667,43.80925039,939,-79.20611667,43.80925039000001
733,4563307,2012,D55,Shooting,2012-09-08 12:00:00,63,The Beaches (63),-79.29798392,43.67888482,940,-79.29798392,43.67888482
734,4453311,2012,D23,Shooting,2012-09-16 12:00:00,25,Glenfield-Jane Heights (25),-79.51508777,43.74709495,941,-79.51508777,43.74709494999999
735,4520488,2012,D13,Other,2012-09-15 12:00:00,108,Briar Hill-Belgravia (108),-79.44106893,43.7022538,942,-79.44106893,43.7022538
736,4589405,2012,D23,Shooting,2012-09-18 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,943,-79.58257110000001,43.733971430000004
737,4589405,2012,D23,Shooting,2012-09-18 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,944,-79.58257110000001,43.733971430000004
738,4663461,2012,D31,Shooting,2012-10-11 12:00:00,24,Black Creek (24),-79.51542321,43.75786892,945,-79.51542321,43.75786892
739,4615172,2012,D43,Other,2012-10-17 12:00:00,137,Woburn (137),-79.23912234,43.77343652,946,-79.23912234,43.77343651999999
740,4477212,2012,D51,Stabbing,2012-10-23 12:00:00,71,Cabbagetown-South St.James Town (71),-79.37085094,43.66451729,947,-79.37085094,43.66451729
741,4703830,2012,D43,Shooting,2012-10-28 12:00:00,135,Morningside (135),-79.21351783,43.78588681,948,-79.21351783,43.785886809999994
742,4697103,2012,D32,Shooting,2012-10-29 12:00:00,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,949,-79.44932805,43.72085817
743,4613667,2012,D14,Stabbing,2012-10-29 12:00:00,85,South Parkdale (85),-79.43723509,43.63692597,950,-79.43723509000002,43.63692597
744,4754900,2012,D12,Shooting,2012-10-30 12:00:00,115,Mount Dennis (115),-79.49310368,43.68830601,951,-79.49310368,43.68830600999999
745,4695122,2012,D14,Shooting,2012-11-11 13:00:00,78,Kensington-Chinatown (78),-79.40648042,43.65672138,952,-79.40648042,43.65672138
746,4664511,2012,D23,Other,2012-11-12 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58100996,43.73634981,953,-79.58100996,43.73634981
747,4559977,2012,D55,Other,2012-11-14 13:00:00,64,Woodbine Corridor (64),-79.31426251,43.67968199,954,-79.31426251,43.67968198999999
748,4545660,2012,D55,Stabbing,2012-11-17 13:00:00,42,Banbury-Don Mills (42),-79.32752394,43.72664463,955,-79.32752394,43.72664463000001
749,4672379,2012,D31,Shooting,2012-12-02 13:00:00,26,Downsview-Roding-CFB (26),-79.48368863,43.73358135,956,-79.48368862999999,43.733581349999994
750,4471737,2012,D53,Other,2012-07-02 12:00:00,67,Playter Estates-Danforth (67),-79.35838259,43.67841608,957,-79.35838259,43.678416080000005
751,4844185,2012,D51,Stabbing,2012-12-20 13:00:00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,958,-79.37373773,43.66729501
752,1799882,2012,D22,Other,2012-07-03 12:00:00,12,Markland Wood (12),-79.58272088,43.63326753,959,-79.58272088,43.63326753
753,1799887,2012,D22,Shooting,2012-11-29 13:00:00,12,Markland Wood (12),-79.58272088,43.63326753,960,-79.58272088,43.63326753
754,3757791,2010,D41,Shooting,2010-07-06 12:00:00,126,Dorset Park (126),-79.2666245,43.7558986,961,-79.26662449999999,43.755898599999995
755,3360930,2010,D52,Shooting,2010-07-10 12:00:00,78,Kensington-Chinatown (78),-79.39775289,43.65225944,962,-79.39775289,43.652259439999995
756,3831826,2010,D41,Stabbing,2010-07-14 12:00:00,127,Bendale (127),-79.24671822,43.75526214,963,-79.24671821999999,43.75526214
757,3587228,2010,D55,Shooting,2010-07-13 12:00:00,44,Flemingdon Park (44),-79.32961375,43.71531155,964,-79.32961375,43.71531155
758,3686077,2010,D42,Shooting,2010-07-16 12:00:00,128,Agincourt South-Malvern West (128),-79.25908224,43.78740907,965,-79.25908224000001,43.787409069999995
759,3520868,2010,D31,Shooting,2010-07-30 12:00:00,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,966,-79.50684466999999,43.74032482
760,3804848,2010,D23,Shooting,2010-07-30 12:00:00,1,West Humber-Clairville (1),-79.61177392,43.73168881,967,-79.61177392,43.73168880999998
761,3883110,2010,D55,Stabbing,2010-07-31 12:00:00,44,Flemingdon Park (44),-79.33491684,43.71873068,968,-79.33491684,43.71873067999999
762,3436989,2010,D22,Shooting,2010-08-14 12:00:00,14,Islington-City Centre West (14),-79.5307612,43.64465526,969,-79.5307612,43.64465525999999
763,3577793,2010,D51,Shooting,2010-08-14 12:00:00,74,North St.James Town (74),-79.37575001,43.6696557,970,-79.37575001,43.66965569999999
764,3773675,2010,D32,Shooting,2010-08-24 12:00:00,32,Englemount-Lawrence (32),-79.43961988,43.7242877,971,-79.43961988,43.72428769999999
765,3412926,2010,D14,Stabbing,2010-08-27 12:00:00,83,Dufferin Grove (83),-79.4401546,43.65143188,972,-79.4401546,43.65143188
766,3528531,2010,D43,Shooting,2010-09-10 12:00:00,137,Woburn (137),-79.23198064,43.75931509,973,-79.23198063999999,43.75931509
767,3836758,2010,D31,Shooting,2010-09-12 12:00:00,24,Black Creek (24),-79.5187813,43.7619181,974,-79.51878130000001,43.76191810000001
768,3905801,2010,D23,Stabbing,2010-09-25 12:00:00,8,Humber Heights-Westmount (8),-79.51310887,43.6868507,975,-79.51310887,43.6868507
769,3793509,2010,D51,Other,2010-08-29 12:00:00,90,Junction Area (90),-79.47353874,43.66633533,976,-79.47353874000001,43.66633533000002
770,3708472,2010,D12,Shooting,2010-09-29 12:00:00,113,Weston (113),-79.51127669,43.69834448,977,-79.51127669,43.69834448
771,3708472,2010,D12,Shooting,2010-09-29 12:00:00,113,Weston (113),-79.51127669,43.69834448,978,-79.51127669,43.69834448
772,3834477,2010,D14,Shooting,2010-10-04 12:00:00,85,South Parkdale (85),-79.43328064,43.63375092,979,-79.43328064,43.63375091999999
773,2896399,2010,D41,Other,2010-07-09 12:00:00,43,Victoria Village (43),-79.30842382,43.73879902,980,-79.30842382,43.738799019999995
774,3633942,2010,D31,Shooting,2010-10-04 12:00:00,24,Black Creek (24),-79.51542321,43.75786892,981,-79.51542321,43.75786892
775,3561941,2010,D51,Shooting,2010-10-09 12:00:00,72,Regent Park (72),-79.35903709,43.66034198,982,-79.35903709,43.66034197999999
776,3561941,2010,D51,Shooting,2010-10-09 12:00:00,72,Regent Park (72),-79.35903709,43.66034198,983,-79.35903709,43.66034197999999
777,3520082,2010,D41,Shooting,2010-10-17 12:00:00,121,Oakridge (121),-79.27695418,43.70239572,984,-79.27695418,43.70239572
778,3772354,2010,D51,Shooting,2010-10-25 12:00:00,72,Regent Park (72),-79.36198608,43.65760269,985,-79.36198608,43.657602690000004
779,3355708,2010,D55,Stabbing,2010-10-27 12:00:00,70,South Riverdale (70),-79.35371098,43.66367584,986,-79.35371098,43.66367584
780,3911901,2010,D32,Shooting,2010-11-17 13:00:00,37,Willowdale West (37),-79.41453732,43.77170402,987,-79.41453732,43.771704019999994
781,3929126,2010,D33,Shooting,2010-11-20 13:00:00,47,Don Valley Village (47),-79.35298795,43.78734504,988,-79.35298795,43.78734503999999
782,3988019,2010,D31,Shooting,2010-11-22 13:00:00,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,989,-79.50336044,43.741076879999994
783,3904746,2010,D43,Shooting,2010-11-24 13:00:00,137,Woburn (137),-79.22909022,43.76100951,990,-79.22909022000002,43.76100951
784,3845292,2010,D52,Other,2010-11-27 13:00:00,77,Waterfront Communities-The Island (77),-79.39175463,43.64474761,991,-79.39175462999998,43.64474761
785,3878370,2010,D51,Shooting,2010-11-29 13:00:00,72,Regent Park (72),-79.35812204,43.66119775,992,-79.35812204,43.66119774999999
786,4003542,2010,D55,Other,2010-12-02 13:00:00,62,East End-Danforth (62),-79.30011602,43.68394954,993,-79.30011602,43.68394953999999
787,4016091,2010,D12,Shooting,2010-12-25 13:00:00,111,Rockcliffe-Smythe (111),-79.48835408,43.67138165,994,-79.48835408,43.671381649999994
788,3561930,2010,D51,Other,2010-08-08 12:00:00,71,Cabbagetown-South St.James Town (71),-79.36859203,43.66587501,995,-79.36859203000002,43.66587500999999
789,3912797,2010,D12,Other,2010-09-12 12:00:00,30,Brookhaven-Amesbury (30),-79.49012495,43.69643015,996,-79.49012495,43.69643014999999
790,3801763,2010,D43,Other,2010-05-25 12:00:00,137,Woburn (137),-79.20674685,43.76679837,997,-79.20674685,43.76679836999999
791,4821260,2013,D31,Stabbing,2013-01-01 13:00:00,27,York University Heights (27),-79.49460855,43.77771807,998,-79.49460855,43.77771806999999
792,4842775,2013,D51,Shooting,2013-01-18 13:00:00,72,Regent Park (72),-79.35903709,43.66034198,999,-79.35903709,43.66034197999999
793,4724330,2013,D23,Other,2013-01-19 13:00:00,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,1000,-79.56839514,43.67571391999999
1371,GO-20201063476,2020,D53,Shooting,2020-06-09 12:00:00,55,Thorncliffe Park (55),-79.3509504,43.7135987,1001,-79.3509504,43.7135987
1372,GO-20201127664,2020,D13,Shooting,2020-06-19 12:00:00,92,Corso Italia-Davenport (92),-79.44859736,43.67673399,1002,-79.44859735999998,43.676733989999995
1373,GO-20201173382,2020,D51,Stabbing,2020-06-25 12:00:00,71,Cabbagetown-South St.James Town (71),-79.37216821,43.66763473,1003,-79.37216821,43.66763473
1374,GO-20201233592,2020,D42,Shooting,2020-07-04 12:00:00,117,L'Amoreaux (117),-79.33308972,43.79817569,1004,-79.33308972,43.798175689999994
1375,GO-20201281439,2020,D12,Shooting,2020-07-10 12:00:00,111,Rockcliffe-Smythe (111),-79.49371753,43.67167327,1005,-79.49371753,43.67167326999999
1376,GO-20201278229,2020,D43,Shooting,2020-07-10 12:00:00,127,Bendale (127),-79.25417421,43.77664804,1006,-79.25417421,43.77664803999999
1377,GO-20201267365,2020,D51,Other,2020-07-09 12:00:00,73,Moss Park (73),-79.3723499,43.65817021,1007,-79.37234989999999,43.658170209999994
1378,GO-20201466110,2020,D55,Other,2020-08-03 12:00:00,59,Danforth East York (59),-79.33462869,43.68688414,1008,-79.33462869,43.68688414
1379,GO-20201486174,2020,D14,Stabbing,2020-08-09 12:00:00,81,Trinity-Bellwoods (81),-79.42104914,43.65018001,1009,-79.42104913999998,43.65018001
1380,GO-20201506702,2020,D43,Shooting,2020-08-12 12:00:00,138,Eglinton East (138),-79.24476022,43.74416792,1010,-79.24476022000002,43.74416792
1381,GO-20201505493,2020,D14,Stabbing,2020-08-11 12:00:00,82,Niagara (82),-79.41546856,43.64271687,1011,-79.41546856,43.64271687
1382,GO-20201568363,2020,D32,Shooting,2020-08-20 12:00:00,51,Willowdale East (51),-79.40850721,43.75760637,1012,-79.40850721,43.75760637
1383,GO-20201607604,2020,D51,Stabbing,2020-08-26 12:00:00,73,Moss Park (73),-79.37099208,43.65829436,1013,-79.37099208000001,43.65829435999999
1384,GO-20201583370,2020,D43,Stabbing,2020-08-22 12:00:00,136,West Hill (136),-79.18618517,43.76840677,1014,-79.18618517,43.76840677
1385,GO-20201583370,2020,D43,Stabbing,2020-08-22 12:00:00,136,West Hill (136),-79.18618517,43.76840677,1015,-79.18618517,43.76840677
1386,GO-20201655784,2020,D31,Shooting,2020-09-02 12:00:00,27,York University Heights (27),-79.4896086,43.75117849,1016,-79.4896086,43.75117849000001
1387,GO-20201691332,2020,D23,Stabbing,2020-09-07 12:00:00,1,West Humber-Clairville (1),-79.58460338,43.72786961,1017,-79.58460338,43.72786960999999
1388,GO-20201713867,2020,D11,Shooting,2020-09-10 12:00:00,111,Rockcliffe-Smythe (111),-79.48564049,43.66850215,1018,-79.48564049000001,43.668502149999995
1389,GO-20201730504,2020,D23,Stabbing,2020-09-12 12:00:00,1,West Humber-Clairville (1),-79.55965099,43.71332026,1019,-79.55965099,43.71332026
1390,GO-20201728164,2020,D12,Stabbing,2020-09-12 12:00:00,113,Weston (113),-79.52282059,43.7043681,1020,-79.52282059,43.70436810000001
1392,GO-20201728164,2020,D12,Stabbing,2020-09-12 12:00:00,113,Weston (113),-79.52282059,43.7043681,1021,-79.52282059,43.70436810000001
1394,GO-20201786596,2020,D42,Shooting,2020-09-20 12:00:00,132,Malvern (132),-79.20309877,43.80316244,1022,-79.20309877000001,43.80316244
1396,GO-20201816857,2020,D31,Shooting,2020-09-24 12:00:00,24,Black Creek (24),-79.52249371,43.76748998,1023,-79.52249371,43.76748997999999
1397,GO-20201838399,2020,D23,Shooting,2020-09-27 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1024,-79.58812551,43.74631641999999
1398,GO-20201863629,2020,D12,Shooting,2020-10-01 12:00:00,113,Weston (113),-79.50691103,43.7045662,1025,-79.50691103,43.704566199999995
1399,GO-20201876749,2020,D31,Shooting,2020-10-03 12:00:00,26,Downsview-Roding-CFB (26),-79.49073588,43.73737227,1026,-79.49073588,43.737372269999995
1401,GO-20201908230,2020,D32,Shooting,2020-10-07 12:00:00,32,Englemount-Lawrence (32),-79.43342311,43.72748092,1027,-79.43342311,43.72748092
1402,GO-20201989086,2020,D33,Other,2020-09-28 12:00:00,47,Don Valley Village (47),-79.35469483,43.79266025,1028,-79.35469483,43.79266024999999
1403,GO-20202026517,2020,D41,Shooting,2020-10-25 12:00:00,121,Oakridge (121),-79.2853427,43.69063669,1029,-79.28534270000002,43.69063668999999
1404,GO-20201838773,2020,D31,Shooting,2020-09-27 12:00:00,24,Black Creek (24),-79.51872198,43.76916389,1030,-79.51872197999998,43.76916389000001
1405,GO-20202114189,2020,D31,Shooting,2020-11-07 13:00:00,24,Black Creek (24),-79.51692512,43.76197135,1031,-79.51692512,43.76197135
1406,GO-20202177333,2020,D43,Stabbing,2020-11-16 13:00:00,131,Rouge (131),-79.13740843,43.79212459,1032,-79.13740843,43.79212458999999
1407,GO-20202188906,2020,D14,Stabbing,2020-11-18 13:00:00,80,Palmerston-Little Italy (80),-79.42439359,43.66225003,1033,-79.42439359,43.662250029999996
1408,GO-20202213650,2020,D33,Stabbing,2020-11-22 13:00:00,45,Parkwoods-Donalda (45),-79.31559263,43.75091557,1034,-79.31559263,43.75091556999999
1409,GO-20202271563,2020,D13,Shooting,2020-12-02 13:00:00,31,Yorkdale-Glen Park (31),-79.45335758,43.70790796,1035,-79.45335758000002,43.70790795999999
1410,GO-20202295266,2020,D14,Other,2020-12-06 13:00:00,83,Dufferin Grove (83),-79.43532635,43.65988369,1036,-79.43532635,43.65988369
1411,GO-2020982844,2020,D52,Other,2020-12-08 13:00:00,81,Trinity-Bellwoods (81),-79.4059829,43.65231108,1037,-79.4059829,43.65231108
1412,GO-20202279344,2020,D55,Stabbing,2020-12-08 13:00:00,65,Greenwood-Coxwell (65),-79.32210676,43.67982498,1038,-79.32210676,43.67982498
1413,GO-20202381546,2020,D53,Other,2020-12-18 13:00:00,104,Mount Pleasant West (104),-79.39146025,43.70813555,1039,-79.39146025,43.70813555
1414,GO-20202400901,2020,D33,Stabbing,2020-12-21 13:00:00,47,Don Valley Village (47),-79.35645559,43.78160432,1040,-79.35645559,43.78160431999998
1415,GO-202179788,2021,D41,Stabbing,2021-01-13 13:00:00,124,Kennedy Park (124),-79.2601478,43.73406617,1041,-79.2601478,43.73406617
1416,GO-2021105728,2021,D31,Shooting,2021-01-17 13:00:00,22,Humbermede (22),-79.55759297,43.74879602,1042,-79.55759297,43.74879602000001
1417,GO-2021133150,2021,D31,Shooting,2021-01-21 13:00:00,27,York University Heights (27),-79.50372563,43.76525072,1043,-79.50372563,43.76525071999998
1419,GO-2021185744,2021,D53,Shooting,2021-01-29 13:00:00,98,Rosedale-Moore Park (98),-79.38809991,43.68268105,1044,-79.38809991,43.68268104999999
1420,GO-2021198314,2021,D12,Shooting,2021-01-31 13:00:00,28,Rustic (28),-79.5047176,43.71574209,1045,-79.5047176,43.715742089999985
1422,GO-2021238843,2021,D42,Shooting,2021-02-06 13:00:00,132,Malvern (132),-79.23027993,43.79559304,1046,-79.23027993,43.79559303999999
1423,GO-2021250265,2021,D41,Shooting,2021-02-08 13:00:00,119,Wexford/Maryvale (119),-79.30216238,43.74375996,1047,-79.30216238,43.74375995999999
1424,GO-2021251003,2021,D32,Shooting,2021-02-08 13:00:00,31,Yorkdale-Glen Park (31),-79.46204555,43.71249153,1048,-79.46204555,43.71249153
1425,GO-2021257693,2021,D55,Shooting,2021-02-09 13:00:00,62,East End-Danforth (62),-79.30729606,43.68693699,1049,-79.30729606,43.68693698999999
1426,GO-2021204256,2021,D23,Other,2021-01-21 13:00:00,8,Humber Heights-Westmount (8),-79.52762292,43.70119872,1050,-79.52762292,43.70119871999999
1427,GO-2021277195,2021,D23,Shooting,2021-02-12 13:00:00,7,Willowridge-Martingrove-Richview (7),-79.56482668,43.68384812,1051,-79.56482668,43.68384811999999
1429,GO-2021363118,2021,D22,Other,2021-02-26 13:00:00,16,Stonegate-Queensway (16),-79.49400817,43.64396672,1052,-79.49400817,43.643966719999995
1430,GO-2021368408,2021,D12,Stabbing,2021-02-27 13:00:00,110,Keelesdale-Eglinton West (110),-79.47036219,43.69122583,1053,-79.47036219000002,43.69122582999999
1431,GO-2021334695,2021,D51,Other,2021-02-19 13:00:00,71,Cabbagetown-South St.James Town (71),-79.37170183,43.66651225,1054,-79.37170183000002,43.66651224999999
1432,GO-2021437169,2021,D12,Stabbing,2021-03-09 13:00:00,30,Brookhaven-Amesbury (30),-79.49793542,43.69854015,1055,-79.49793542,43.69854014999999
1433,GO-2021511040,2021,D31,Other,2021-03-19 12:00:00,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,1056,-79.51040848,43.749227459999986
1434,GO-2021611765,2021,D23,Shooting,2021-04-03 12:00:00,8,Humber Heights-Westmount (8),-79.52556866,43.69959742,1057,-79.52556866,43.699597419999996
1435,GO-2021614694,2021,D33,Stabbing,2021-04-04 12:00:00,48,Hillcrest Village (48),-79.35182876,43.79705548,1058,-79.35182876000002,43.79705548
1436,GO-2021618567,2021,D55,Stabbing,2021-04-04 12:00:00,57,Broadview North (57),-79.34912779,43.69040125,1059,-79.34912779,43.690401249999994
1437,GO-2021646518,2021,D41,Stabbing,2021-04-08 12:00:00,126,Dorset Park (126),-79.28590936,43.77157355,1060,-79.28590935999999,43.77157355
1438,GO-2021700719,2021,D12,Shooting,2021-04-16 12:00:00,113,Weston (113),-79.50530573,43.7084158,1061,-79.50530573,43.7084158
1439,GO-2021683552,2021,D55,Stabbing,2021-04-05 12:00:00,54,O'Connor-Parkview (54),-79.31572883,43.70267118,1062,-79.31572883,43.70267118
1440,GO-2021904598,2021,D23,Shooting,2021-05-16 12:00:00,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,1063,-79.56839514,43.67571391999999
1441,GO-2021951127,2021,D42,Other,2021-05-22 12:00:00,130,Milliken (130),-79.28427532,43.81688029,1064,-79.28427532,43.81688029
1442,GO-20211087369,2021,D43,Shooting,2021-06-11 12:00:00,137,Woburn (137),-79.21336981,43.76112419,1065,-79.21336981,43.76112418999999
1443,GO-20211107853,2021,D43,Shooting,2021-06-13 12:00:00,138,Eglinton East (138),-79.24452499,43.74414068,1066,-79.24452499,43.74414067999999
1444,GO-20211107853,2021,D43,Shooting,2021-06-13 12:00:00,138,Eglinton East (138),-79.24452499,43.74414068,1067,-79.24452499,43.74414067999999
1445,GO-20211108068,2021,D12,Shooting,2021-06-14 12:00:00,112,Beechborough-Greenbrook (112),-79.48017262,43.69280689,1068,-79.48017262,43.69280688999999
1446,GO-20211112628,2021,D43,Other,2021-06-13 12:00:00,138,Eglinton East (138),-79.24502051,43.74322907,1069,-79.24502051,43.743229070000005
1447,GO-20211158175,2021,D12,Shooting,2021-06-21 12:00:00,112,Beechborough-Greenbrook (112),-79.48383048,43.69106967,1070,-79.48383048,43.69106967
2644,GO-20211028789,2021,D14,Other,2021-06-02 12:00:00,80,Palmerston-Little Italy (80),-79.41894614,43.65800323,1071,-79.41894613999999,43.658003229999984
2645,GO-20211236893,2021,D55,Shooting,2021-07-02 12:00:00,44,Flemingdon Park (44),-79.32804455,43.71561353,1072,-79.32804454999999,43.71561353
2647,GO-2021424868,2021,D41,Other,2021-03-06 13:00:00,120,Clairlea-Birchmount (120),-79.27107722,43.7141575,1073,-79.27107721999998,43.71415749999999
2648,GO-20211236780,2021,D52,Other,2021-07-02 12:00:00,76,Bay Street Corridor (76),-79.38372586,43.65571598,1074,-79.38372586,43.65571597999999
2649,GO-20211248165,2021,D41,Shooting,2021-07-03 12:00:00,126,Dorset Park (126),-79.28320883,43.77173238,1075,-79.28320883,43.77173238
2653,GO-20211319545,2021,D31,Other,2021-07-14 12:00:00,23,Pelmo Park-Humberlea (23),-79.53650088,43.71809197,1076,-79.53650088,43.718091969999996
2654,GO-20211263005,2021,D31,Shooting,2021-07-05 12:00:00,27,York University Heights (27),-79.48872132,43.75451293,1077,-79.48872132,43.75451293
2655,GO-20211359540,2021,D51,Other,2021-07-19 12:00:00,70,South Riverdale (70),-79.35058013,43.64309128,1078,-79.35058012999998,43.64309128
2656,GO-20211360309,2021,D23,Shooting,2021-07-20 12:00:00,6,Kingsview Village-The Westway (6),-79.54412712,43.69762452,1079,-79.54412712,43.69762452
2657,GO-20211370623,2021,D13,Stabbing,2021-07-21 12:00:00,108,Briar Hill-Belgravia (108),-79.44822266,43.69859803,1080,-79.44822266000001,43.69859802999999
2658,GO-20211382319,2021,D12,Stabbing,2021-07-23 12:00:00,30,Brookhaven-Amesbury (30),-79.4873461,43.70570773,1081,-79.4873461,43.70570772999999
2659,GO-20211292779,2021,D31,Other,2021-07-10 12:00:00,27,York University Heights (27),-79.48872132,43.75451293,1082,-79.48872132,43.75451293
2660,GO-20211417029,2021,D55,Stabbing,2021-07-28 12:00:00,70,South Riverdale (70),-79.34941789,43.66615064,1083,-79.34941789,43.66615063999999
2661,GO-20211362894,2021,D41,Other,2021-07-18 12:00:00,123,Cliffcrest (123),-79.23534638,43.70721461,1084,-79.23534638,43.707214609999994
2662,GO-20211494943,2021,D14,Shooting,2021-08-08 12:00:00,78,Kensington-Chinatown (78),-79.39927621,43.65610155,1085,-79.39927621,43.656101549999995
2663,GO-20211494943,2021,D14,Shooting,2021-08-08 12:00:00,78,Kensington-Chinatown (78),-79.39927621,43.65610155,1086,-79.39927621,43.656101549999995
2664,GO-20211543961,2021,D12,Shooting,2021-08-14 12:00:00,30,Brookhaven-Amesbury (30),-79.49081557,43.69861307,1087,-79.49081557000001,43.69861307
2665,GO-20211233778,2021,D32,Other,2021-07-01 12:00:00,33,Clanton Park (33),-79.43748531,43.75149308,1088,-79.43748531,43.751493079999996
2666,GO-20211538967,2021,D42,Other,2021-08-14 12:00:00,131,Rouge (131),-79.1896936,43.85078242,1089,-79.18969360000001,43.85078242
2667,GO-20211617066,2021,D12,Other,2021-08-25 12:00:00,110,Keelesdale-Eglinton West (110),-79.47086093,43.68047144,1090,-79.47086093,43.68047143999999
2668,GO-20211638087,2021,D52,Shooting,2021-08-28 12:00:00,77,Waterfront Communities-The Island (77),-79.38888568,43.64881159,1091,-79.38888568,43.64881159
2670,GO-20211484398,2021,D55,Other,2021-08-06 12:00:00,62,East End-Danforth (62),-79.31163998,43.68594944,1092,-79.31163998,43.685949439999995
2671,GO-20211630428,2021,D22,Shooting,2021-08-27 12:00:00,19,Long Branch (19),-79.53936354,43.59310005,1093,-79.53936354,43.59310005
2672,GO-20211684171,2021,D32,Shooting,2021-09-03 12:00:00,27,York University Heights (27),-79.48101667,43.78470041,1094,-79.48101667000002,43.78470040999999
2673,GO-20211677261,2021,D51,Stabbing,2021-09-02 12:00:00,73,Moss Park (73),-79.36701066,43.65154726,1095,-79.36701066,43.651547259999994
2674,GO-20211699665,2021,D43,Other,2021-09-05 12:00:00,140,Guildwood (140),-79.2103988,43.75012538,1096,-79.2103988,43.75012537999999
2675,GO-20211699665,2021,D43,Other,2021-09-05 12:00:00,140,Guildwood (140),-79.2103988,43.75012538,1097,-79.2103988,43.75012537999999
2676,GO-20211713828,2021,D31,Shooting,2021-09-07 12:00:00,25,Glenfield-Jane Heights (25),-79.51277036,43.75147357,1098,-79.51277036,43.75147356999999
2677,GO-20211692780,2021,D22,Other,2021-09-04 12:00:00,14,Islington-City Centre West (14),-79.51717476,43.62420954,1099,-79.51717476000002,43.624209539999995
2678,GO-20211788435,2021,D41,Shooting,2021-09-17 12:00:00,124,Kennedy Park (124),-79.2539213,43.72482663,1100,-79.2539213,43.72482663
2679,GO-20211794405,2021,D51,Shooting,2021-09-18 12:00:00,72,Regent Park (72),-79.36093839,43.66192019,1101,-79.36093839,43.661920189999975
2680,GO-20211851845,2021,D42,Shooting,2021-09-26 12:00:00,131,Rouge (131),-79.18871749,43.82514649,1102,-79.18871749,43.825146489999995
2681,GO-20211874352,2021,D23,Stabbing,2021-09-29 12:00:00,1,West Humber-Clairville (1),-79.59033164,43.73401277,1103,-79.59033163999999,43.734012769999985
