index,occurrence_unique_id,occurrence_date,occurrence_year,occurrence_month,occurrence_dayofweek,occurrence_hour,time_range,division,death,injuries,hood_id,neighbourhood,longitude,latitude,object_id,x,y
3803,GO-20181540992,2018-08-20 12:00:00,2018,August,Monday,21.0,Evening,D55,0,1,44,Flemingdon Park (44),-79.33136581,43.71836061,3110,-79.33136581,43.71836061
3003,GO-20161465413,2016-08-19 12:00:00,2016,August,Friday,3.0,Night,D55,0,0,68,North Riverdale (68),-79.34305235,43.66844643,3111,-79.34305235,43.668446429999996
3603,GO-2018452059,2018-03-12 12:00:00,2018,March,Monday,2.0,Night,D41,0,0,43,Victoria Village (43),-79.30842382,43.73879902,3112,-79.30842382,43.738799019999995
3104,GO-20162039840,2016-11-16 13:00:00,2016,November,Wednesday,21.0,Evening,D14,0,1,81,Trinity-Bellwoods (81),-79.4059829,43.65231108,3113,-79.4059829,43.65231108
3004,GO-20161471215,2016-08-19 12:00:00,2016,August,Friday,22.0,Evening,D14,0,0,85,South Parkdale (85),-79.4346862,43.63746024,3114,-79.4346862,43.63746023999999
3604,GO-2018470489,2018-03-14 12:00:00,2018,March,Wednesday,21.0,Evening,D42,0,1,117,L'Amoreaux (117),-79.3316921,43.7985166,3115,-79.3316921,43.7985166
3804,GO-20181594511,2018-08-21 12:00:00,2018,August,Tuesday,0.0,Night,D43,0,0,137,Woburn (137),-79.2231535,43.77019325,3116,-79.2231535,43.770193249999984
3105,GO-20162033767,2016-11-16 13:00:00,2016,November,Wednesday,0.0,Night,D51,0,0,73,Moss Park (73),-79.36755676,43.65636789,3117,-79.36755675999999,43.65636789
3106,GO-20162045201,2016-11-17 13:00:00,2016,November,Thursday,18.0,Evening,D12,0,1,113,Weston (113),-79.51616258,43.70016019,3118,-79.51616258,43.70016018999999
3107,GO-20162045766,2016-11-17 13:00:00,2016,November,Thursday,20.0,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.50715447,43.74847366,3119,-79.50715447,43.74847366
3108,GO-20162051533,2016-11-18 13:00:00,2016,November,Friday,18.0,Evening,D33,1,0,43,Victoria Village (43),-79.31348249,43.72602399,3120,-79.31348249,43.72602399
3109,GO-20162053548,2016-11-19 13:00:00,2016,November,Saturday,0.0,Night,D33,0,0,42,Banbury-Don Mills (42),-79.36810716,43.74085656,3121,-79.36810716,43.74085655999999
3110,GO-20162054279,2016-11-19 13:00:00,2016,November,Saturday,4.0,Night,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53818881,43.73374801,3122,-79.53818881,43.73374800999999
3111,GO-20162055725,2016-11-19 13:00:00,2016,November,Saturday,11.0,Morning,D31,1,0,24,Black Creek (24),-79.51872198,43.76916389,3123,-79.51872197999998,43.76916389000001
3112,GO-20162059826,2016-11-20 13:00:00,2016,November,Sunday,3.0,Night,D23,0,0,1,West Humber-Clairville (1),-79.57079919,43.69159331,3124,-79.57079919,43.69159331
3113,GO-20162070406,2016-11-21 13:00:00,2016,November,Monday,19.0,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,3125,-79.51040848,43.749227459999986
3114,GO-20162077037,2016-11-22 13:00:00,2016,November,Tuesday,21.0,Evening,D32,0,0,27,York University Heights (27),-79.46497644,43.75775729,3126,-79.46497644,43.75775729
3115,GO-20162077922,2016-11-23 13:00:00,2016,November,Wednesday,3.0,Night,D51,0,0,73,Moss Park (73),-79.3734186,43.65730333,3127,-79.3734186,43.65730332999999
3116,GO-20162088702,2016-11-24 13:00:00,2016,November,Thursday,18.0,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,3128,-79.50336044,43.741076879999994
3117,GO-20162090159,2016-11-24 13:00:00,2016,November,Thursday,23.0,Evening,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,3129,-79.55294309999998,43.75144038
3118,GO-20162097033,2016-11-26 13:00:00,2016,November,Saturday,1.0,Night,D41,0,0,126,Dorset Park (126),-79.28373504,43.76694265,3130,-79.28373503999998,43.76694265
3119,GO-20162106299,2016-11-27 13:00:00,2016,November,Sunday,15.0,Afternoon,D55,1,0,70,South Riverdale (70),-79.35290454,43.66176998,3131,-79.35290454,43.661769979999995
3120,GO-20162107674,2016-11-27 13:00:00,2016,November,Sunday,21.0,Evening,D31,0,0,26,Downsview-Roding-CFB (26),-79.5270397,43.71679868,3132,-79.5270397,43.71679867999999
3121,GO-20162107945,2016-11-27 13:00:00,2016,November,Sunday,22.0,Evening,D31,0,0,21,Humber Summit (21),-79.55981272,43.74980585,3133,-79.55981272,43.749805849999994
3122,GO-20162109684,2016-11-27 13:00:00,2016,November,Sunday,22.0,Evening,D31,0,0,21,Humber Summit (21),-79.57004795,43.76042663,3134,-79.57004795,43.76042662999999
3123,GO-20162121050,2016-11-27 13:00:00,2016,November,Sunday,21.0,Evening,D31,0,0,22,Humbermede (22),-79.55937273,43.74594156,3135,-79.55937273,43.745941560000006
3124,GO-20162123238,2016-11-29 13:00:00,2016,November,Tuesday,11.0,Morning,D33,0,0,49,Bayview Woods-Steeles (49),-79.36908237,43.79129462,3136,-79.36908237,43.791294619999995
3125,GO-20162135596,2016-12-02 13:00:00,2016,December,Friday,1.0,Night,D55,0,1,65,Greenwood-Coxwell (65),-79.32720741,43.67453551,3137,-79.32720741,43.67453551
3126,GO-20162137617,2016-12-02 13:00:00,2016,December,Friday,10.0,Morning,D12,0,1,113,Weston (113),-79.51127669,43.69834448,3138,-79.51127669,43.69834448
3127,GO-20162142036,2016-12-03 13:00:00,2016,December,Saturday,0.0,Night,D31,0,0,21,Humber Summit (21),-79.56968565,43.75877308,3139,-79.56968565,43.75877307999999
3128,GO-20162142388,2016-12-03 13:00:00,2016,December,Saturday,1.0,Night,D14,0,0,78,Kensington-Chinatown (78),-79.40094755,43.65154619,3140,-79.40094754999998,43.65154618999999
3129,GO-20162152348,2016-12-04 13:00:00,2016,December,Sunday,19.0,Evening,D55,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,3141,-79.33136581,43.71836061
3130,GO-20162172757,2016-12-07 13:00:00,2016,December,Wednesday,21.0,Evening,D55,1,0,58,Old East York (58),-79.34269116,43.69373846,3142,-79.34269116,43.69373845999999
3131,GO-20162185336,2016-12-09 13:00:00,2016,December,Friday,19.0,Evening,D12,0,1,28,Rustic (28),-79.5047176,43.71574209,3143,-79.5047176,43.715742089999985
3132,GO-20162198331,2016-12-12 13:00:00,2016,December,Monday,5.0,Night,D42,0,0,132,Malvern (132),-79.21531516,43.80117784,3144,-79.21531516,43.801177839999994
3133,GO-20162210973,2016-12-14 13:00:00,2016,December,Wednesday,4.0,Night,D43,1,2,139,Scarborough Village (139),-79.21965317,43.74501856,3145,-79.21965317000002,43.745018560000005
3134,GO-20162211050,2016-12-14 13:00:00,2016,December,Wednesday,1.0,Night,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,3146,-79.51872197999998,43.76916389000001
3135,GO-20162216988,2016-12-14 13:00:00,2016,December,Wednesday,21.0,Evening,D42,0,0,117,L'Amoreaux (117),-79.3316921,43.7985166,3147,-79.3316921,43.7985166
3136,GO-20162233489,2016-12-16 13:00:00,2016,December,Friday,23.0,Evening,D12,1,0,113,Weston (113),-79.51775154,43.70060252,3148,-79.51775153999999,43.70060251999999
3137,GO-20162235248,2016-12-17 13:00:00,2016,December,Saturday,20.0,Evening,D23,0,1,7,Willowridge-Martingrove-Richview (7),-79.55861018,43.69425151,3149,-79.55861018000002,43.694251509999994
3138,GO-20162259228,2016-12-17 13:00:00,2016,December,Saturday,1.0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51808391,43.75448537,3150,-79.51808391,43.75448536999999
3139,GO-20162242930,2016-12-18 13:00:00,2016,December,Sunday,18.0,Evening,D23,1,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,3151,-79.54863788,43.701326729999984
3140,GO-20162237075,2016-12-18 13:00:00,2016,December,Sunday,4.0,Night,D42,0,0,131,Rouge (131),-79.20865612,43.819707,3152,-79.20865611999999,43.819706999999994
3141,GO-20162253850,2016-12-20 13:00:00,2016,December,Tuesday,10.0,Morning,D55,0,0,61,Taylor-Massey (61),-79.29509473,43.69607965,3153,-79.29509473000002,43.696079649999994
3142,GO-20162290650,2016-12-26 13:00:00,2016,December,Monday,5.0,Night,D43,0,0,138,Eglinton East (138),-79.24048975,43.73557603,3154,-79.24048975000001,43.73557602999999
3143,GO-20162287953,2016-12-27 13:00:00,2016,December,Tuesday,4.0,Night,D55,0,0,44,Flemingdon Park (44),-79.32457447,43.71215256,3155,-79.32457447000002,43.71215256
3144,GO-20162297220,2016-12-28 13:00:00,2016,December,Wednesday,18.0,Evening,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,3156,-79.51472666,43.76721178
3145,GO-20162299056,2016-12-29 13:00:00,2016,December,Thursday,2.0,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.39228875,43.64605377,3157,-79.39228875,43.64605376999999
3146,GO-20162310983,2016-12-31 13:00:00,2016,December,Saturday,1.0,Night,D55,0,1,54,O'Connor-Parkview (54),-79.30489867,43.71598673,3158,-79.30489867,43.71598673
3147,GO-20171064,2017-01-01 13:00:00,2017,January,Sunday,3.0,Night,D12,0,1,111,Rockcliffe-Smythe (111),-79.49922824,43.66607429,3159,-79.49922824,43.66607428999998
3148,GO-20171578,2017-01-01 13:00:00,2017,January,Sunday,3.0,Night,D31,0,1,21,Humber Summit (21),-79.54266883,43.75333712,3160,-79.54266882999998,43.75333712
3149,GO-2017987,2017-01-01 13:00:00,2017,January,Sunday,2.0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.39360024,43.64576209,3161,-79.39360024,43.64576208999999
3150,GO-2017102202,2017-01-01 13:00:00,2017,January,Sunday,4.0,Night,D31,0,0,21,Humber Summit (21),-79.54266883,43.75333712,3162,-79.54266882999998,43.75333712
3151,GO-20179902,2017-01-02 13:00:00,2017,January,Monday,20.0,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,3163,-79.58376752,43.74681559999999
3152,GO-201730155,2017-01-06 13:00:00,2017,January,Friday,1.0,Night,D33,0,0,53,Henry Farm (53),-79.34881417,43.77364626,3164,-79.34881417,43.77364626
3153,GO-201743106,2017-01-08 13:00:00,2017,January,Sunday,7.0,Morning,D51,1,0,73,Moss Park (73),-79.36789985,43.65485425,3165,-79.36789985,43.65485425
3154,GO-201749015,2017-01-09 13:00:00,2017,January,Monday,10.0,Morning,D22,0,0,17,Mimico (includes Humber Bay Shores) (17),-79.49844502,43.61760285,3166,-79.49844502,43.61760284999999
3155,GO-201766022,2017-01-11 13:00:00,2017,January,Wednesday,22.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58755582,43.73688887,3167,-79.58755582,43.73688887
3156,GO-201773522,2017-01-13 13:00:00,2017,January,Friday,1.0,Night,D31,0,0,21,Humber Summit (21),-79.57065319,43.75847964,3168,-79.57065319,43.75847964
3157,GO-201773130,2017-01-13 13:00:00,2017,January,Friday,0.0,Night,D51,0,1,73,Moss Park (73),-79.36941977,43.65452491,3169,-79.36941977000001,43.65452490999999
3158,GO-201782237,2017-01-14 13:00:00,2017,January,Saturday,9.0,Morning,D55,0,1,62,East End-Danforth (62),-79.3017916,43.68814492,3170,-79.30179159999999,43.68814491999999
3159,GO-201784268,2017-01-14 13:00:00,2017,January,Saturday,19.0,Evening,D55,0,0,62,East End-Danforth (62),-79.31089756,43.68611329,3171,-79.31089756,43.68611329
3160,GO-201779818,2017-01-14 13:00:00,2017,January,Saturday,0.0,Night,D11,0,0,87,High Park-Swansea (87),-79.45003169,43.64894777,3172,-79.45003168999999,43.64894776999999
3161,GO-201794230,2017-01-15 13:00:00,2017,January,Sunday,18.0,Evening,D55,0,0,44,Flemingdon Park (44),-79.32804455,43.71561353,3173,-79.32804454999999,43.71561353
3162,GO-201790404,2017-01-15 13:00:00,2017,January,Sunday,20.0,Evening,D23,0,1,1,West Humber-Clairville (1),-79.57580279,43.73052116,3174,-79.57580279000001,43.73052116
3163,GO-201796946,2017-01-16 13:00:00,2017,January,Monday,19.0,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44563386,43.72391605,3175,-79.44563385999999,43.72391605
3164,GO-2017111620,2017-01-18 13:00:00,2017,January,Wednesday,22.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.61177392,43.73168881,3176,-79.61177392,43.73168880999998
3165,GO-2017137349,2017-01-23 13:00:00,2017,January,Monday,2.0,Night,D31,0,0,24,Black Creek (24),-79.51964817,43.76590936,3177,-79.51964817,43.76590936
3166,GO-2017137133,2017-01-23 13:00:00,2017,January,Monday,0.0,Night,D31,1,0,21,Humber Summit (21),-79.56918107,43.75623063,3178,-79.56918107,43.75623063
3167,GO-2017154025,2017-01-24 13:00:00,2017,January,Tuesday,12.0,Afternoon,D43,0,0,138,Eglinton East (138),-79.23969294,43.74160962,3179,-79.23969294,43.741609619999984
3168,GO-2017170366,2017-01-27 13:00:00,2017,January,Friday,17.0,Afternoon,D31,0,1,27,York University Heights (27),-79.48993942,43.75932597,3180,-79.48993942,43.75932597
3169,GO-2017196068,2017-01-28 13:00:00,2017,January,Saturday,2.0,Night,D42,0,0,128,Agincourt South-Malvern West (128),-79.25977154,43.79206024,3181,-79.25977154,43.79206024
3170,GO-2017172680,2017-01-28 13:00:00,2017,January,Saturday,3.0,Night,D14,0,1,82,Niagara (82),-79.40215599,43.64265388,3182,-79.40215599,43.64265388
3171,GO-2017182729,2017-01-29 13:00:00,2017,January,Sunday,21.0,Evening,D14,0,0,81,Trinity-Bellwoods (81),-79.42144875,43.65465622,3183,-79.42144875,43.65465621999999
3172,GO-2017184756,2017-01-29 13:00:00,2017,January,Sunday,7.0,Morning,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,3184,-79.5047176,43.715742089999985
3173,GO-2017189239,2017-01-30 13:00:00,2017,January,Monday,21.0,Evening,D51,1,0,72,Regent Park (72),-79.3622939,43.66297124,3185,-79.3622939,43.66297123999998
3174,GO-2017186988,2017-01-30 13:00:00,2017,January,Monday,14.0,Afternoon,D51,1,0,73,Moss Park (73),-79.37103886,43.65160431,3186,-79.37103886,43.651604309999996
3175,GO-2017202856,2017-02-01 13:00:00,2017,February,Wednesday,22.0,Evening,D31,1,0,25,Glenfield-Jane Heights (25),-79.51703417,43.75485496,3187,-79.51703417,43.754854959999996
3176,GO-2017204404,2017-02-02 13:00:00,2017,February,Thursday,0.0,Night,D55,0,0,70,South Riverdale (70),-79.33415422,43.67243048,3188,-79.33415422,43.672430479999996
3177,GO-2017210062,2017-02-03 13:00:00,2017,February,Friday,2.0,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33486224,43.76349826,3189,-79.33486224,43.76349825999999
3178,GO-2017215750,2017-02-03 13:00:00,2017,February,Friday,21.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59350023,43.73377335,3190,-79.59350023,43.73377335000001
3179,GO-2017218298,2017-02-04 13:00:00,2017,February,Saturday,9.0,Morning,D12,0,0,30,Brookhaven-Amesbury (30),-79.47320672,43.70452074,3191,-79.47320672,43.704520739999985
3180,GO-2017222658,2017-02-05 13:00:00,2017,February,Sunday,2.0,Night,D11,0,0,85,South Parkdale (85),-79.4390756,43.64010324,3192,-79.4390756,43.640103239999995
3181,GO-2017225141,2017-02-05 13:00:00,2017,February,Sunday,15.0,Afternoon,D23,0,0,1,West Humber-Clairville (1),-79.59532854,43.74428838,3193,-79.59532854,43.74428837999999
3182,GO-2017222142,2017-02-05 13:00:00,2017,February,Sunday,0.0,Night,D55,1,0,66,Danforth (66),-79.34293544,43.68280849,3194,-79.34293544,43.68280848999999
3183,GO-2017231369,2017-02-06 13:00:00,2017,February,Monday,15.0,Afternoon,D31,0,1,24,Black Creek (24),-79.51807494,43.75897564,3195,-79.51807494,43.75897564
3184,GO-2017232005,2017-02-06 13:00:00,2017,February,Monday,19.0,Evening,D33,0,0,47,Don Valley Village (47),-79.35803271,43.79196201,3196,-79.35803271000002,43.79196200999999
3185,GO-2017232669,2017-02-06 13:00:00,2017,February,Monday,19.0,Evening,D23,0,2,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,3197,-79.58637766,43.73250886999999
3186,GO-2017233559,2017-02-06 13:00:00,2017,February,Monday,23.0,Evening,D23,1,0,5,Elms-Old Rexdale (5),-79.552331,43.71655082,3198,-79.552331,43.716550819999995
3187,GO-2017239156,2017-02-07 13:00:00,2017,February,Tuesday,12.0,Afternoon,D31,0,0,24,Black Creek (24),-79.52248878,43.7716103,3199,-79.52248877999999,43.77161029999999
3188,GO-2017250050,2017-02-09 13:00:00,2017,February,Thursday,12.0,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.52052601,43.73949386,3200,-79.52052601,43.73949386
3189,GO-2017260493,2017-02-11 13:00:00,2017,February,Saturday,2.0,Night,D23,0,1,1,West Humber-Clairville (1),-79.57604161,43.72865076,3201,-79.57604160999999,43.72865076
3190,GO-2017265406,2017-02-11 13:00:00,2017,February,Saturday,22.0,Evening,D11,0,1,87,High Park-Swansea (87),-79.44637474,43.6395159,3202,-79.44637474000001,43.63951589999999
3191,GO-2017288821,2017-02-15 13:00:00,2017,February,Wednesday,17.0,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.51277036,43.75147357,3203,-79.51277036,43.75147356999999
3192,GO-2017304238,2017-02-17 13:00:00,2017,February,Friday,1.0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51822816,43.7400529,3204,-79.51822816,43.740052899999995
3193,GO-2017302201,2017-02-17 13:00:00,2017,February,Friday,18.0,Evening,D55,0,1,44,Flemingdon Park (44),-79.33631057,43.71440385,3205,-79.33631056999998,43.71440384999999
3194,GO-2017297780,2017-02-17 13:00:00,2017,February,Friday,0.0,Night,D12,0,1,113,Weston (113),-79.50507556,43.70755243,3206,-79.50507556,43.707552429999986
3195,GO-2017304515,2017-02-18 13:00:00,2017,February,Saturday,4.0,Night,D53,0,0,55,Thorncliffe Park (55),-79.34658826,43.70321193,3207,-79.34658826,43.703211929999995
3196,GO-2017315881,2017-02-20 13:00:00,2017,February,Monday,0.0,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,3208,-79.55211794,43.69579839
3197,GO-2017321028,2017-02-20 13:00:00,2017,February,Monday,21.0,Evening,D52,0,1,76,Bay Street Corridor (76),-79.38188491,43.65866815,3209,-79.38188491000001,43.65866814999999
3198,GO-2017320865,2017-02-21 13:00:00,2017,February,Tuesday,0.0,Night,D32,0,1,51,Willowdale East (51),-79.40850721,43.75760637,3210,-79.40850721,43.75760637
3199,GO-2017334259,2017-02-22 13:00:00,2017,February,Wednesday,20.0,Evening,D55,0,0,59,Danforth East York (59),-79.33462869,43.68688414,3211,-79.33462869,43.68688414
3200,GO-2017348567,2017-02-24 13:00:00,2017,February,Friday,23.0,Evening,D42,0,0,117,L'Amoreaux (117),-79.32858033,43.79599554,3212,-79.32858032999998,43.79599554
3501,GO-20173082761,2017-11-27 13:00:00,2017,November,Monday,17.0,Afternoon,D43,0,0,137,Woburn (137),-79.23293774,43.77954305,3213,-79.23293774,43.77954305000001
3401,GO-20171560468,2017-08-28 12:00:00,2017,August,Monday,23.0,Evening,D51,0,1,72,Regent Park (72),-79.36174292,43.66035993,3214,-79.36174292,43.66035992999999
3605,GO-2018477504,2018-03-15 12:00:00,2018,March,Thursday,23.0,Evening,D55,0,1,44,Flemingdon Park (44),-79.33193014,43.71941472,3215,-79.33193014,43.719414719999996
3402,GO-20171567091,2017-08-29 12:00:00,2017,August,Tuesday,23.0,Evening,D12,0,0,30,Brookhaven-Amesbury (30),-79.50162117,43.69755013,3216,-79.50162117,43.69755013
3502,GO-20173085439,2017-11-27 13:00:00,2017,November,Monday,17.0,Afternoon,D32,0,0,26,Downsview-Roding-CFB (26),-79.45832674,43.72992996,3217,-79.45832674000002,43.72992996
3805,GO-20181548479,2018-08-22 12:00:00,2018,August,Wednesday,2.0,Night,D55,1,0,69,Blake-Jones (69),-79.34056846,43.67979025,3218,-79.34056846000001,43.67979025
3403,GO-20171571827,2017-08-30 12:00:00,2017,August,Wednesday,16.0,Afternoon,D12,0,2,30,Brookhaven-Amesbury (30),-79.50162117,43.69755013,3219,-79.50162117,43.69755013
3606,GO-2018484039,2018-03-16 12:00:00,2018,March,Friday,23.0,Evening,D23,1,0,8,Humber Heights-Westmount (8),-79.5173064,43.69461525,3220,-79.5173064,43.69461525
3607,GO-2018489653,2018-03-17 12:00:00,2018,March,Saturday,22.0,Evening,D32,2,0,31,Yorkdale-Glen Park (31),-79.45547639,43.71764066,3221,-79.45547639,43.71764066
3005,GO-20161472359,2016-08-20 12:00:00,2016,August,Saturday,3.0,Night,D53,0,1,95,Annex (95),-79.39124334,43.67113341,3222,-79.39124334,43.67113341
3503,GO-20173077856,2017-11-27 13:00:00,2017,November,Monday,0.0,Night,D41,0,1,127,Bendale (127),-79.26040132,43.76290668,3223,-79.26040132000001,43.76290668
3006,GO-20161477541,2016-08-20 12:00:00,2016,August,Saturday,22.0,Evening,D55,0,1,69,Blake-Jones (69),-79.33982221,43.67917608,3224,-79.33982221,43.67917607999999
3806,GO-20181549969,2018-08-22 12:00:00,2018,August,Wednesday,9.0,Morning,D12,1,0,115,Mount Dennis (115),-79.50085239,43.6913029,3225,-79.50085239,43.6913029
3404,GO-20171578601,2017-08-31 12:00:00,2017,August,Thursday,17.0,Afternoon,D31,1,0,26,Downsview-Roding-CFB (26),-79.51410965,43.72063505,3226,-79.51410965,43.72063504999999
3007,GO-20161480338,2016-08-21 12:00:00,2016,August,Sunday,12.0,Afternoon,D14,1,0,82,Niagara (82),-79.41267012,43.64191049,3227,-79.41267012,43.641910489999994
3504,GO-20173090989,2017-11-28 13:00:00,2017,November,Tuesday,20.0,Evening,D22,0,0,18,New Toronto (18),-79.50886163,43.60153841,3228,-79.50886163000001,43.601538409999996
3608,GO-2018496558,2018-03-19 12:00:00,2018,March,Monday,6.0,Morning,D52,0,1,76,Bay Street Corridor (76),-79.38702746,43.66853925,3229,-79.38702746,43.66853925
3505,GO-20173084801,2017-11-28 13:00:00,2017,November,Tuesday,0.0,Night,D13,0,1,107,Oakwood Village (107),-79.44088328,43.69282259,3230,-79.44088328,43.69282259
3807,GO-20181548638,2018-08-22 12:00:00,2018,August,Wednesday,2.0,Night,D41,0,0,119,Wexford/Maryvale (119),-79.29691213,43.74763029,3231,-79.29691212999998,43.74763028999998
3609,GO-2018502292,2018-03-19 12:00:00,2018,March,Monday,19.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.59008355,43.73745121,3232,-79.59008355,43.73745121
3506,GO-20173091969,2017-11-29 13:00:00,2017,November,Wednesday,0.0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.50926221,43.73831154,3233,-79.50926221,43.738311539999984
