X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8860828.59405177,5422636.10801489,643,GO-20061479945,2006/11/18 05:00:00+00,2006,November,Saturday  ,14,Afternoon,D23,0,1,1,West Humber-Clairville (1),-79.59817756,43.72274502,143
-8844396.18077667,5415485.43572301,644,GO-20061867769,2006/11/18 05:00:00+00,2006,November,Saturday  ,0,Night,D13,0,0,92,Corso Italia-Davenport (92),-79.45056268,43.67630444,144
-8850757.51526693,5421809.66930981,645,GO-20061478293,2006/11/21 05:00:00+00,2006,November,Tuesday   ,21,Evening,D33,0,0,23,Pelmo Park-Humberlea (23),-79.50770752,43.71737949,145
-8836399.76000215,5412102.59306904,646,GO-20061489389,2006/11/21 05:00:00+00,2006,November,Tuesday   ,18,Evening,D51,0,0,75,Church-Yonge Corridor (75),-79.37872961,43.65432178,146
-8847325.39399002,5408402.79679949,647,GO-20061910911,2006/11/22 05:00:00+00,2006,November,Wednesday ,16,Afternoon,D32,0,2,17,Mimico (includes Humber Bay Shores) (17),-79.47687625,43.63027025,147
-8838501.20036877,5410661.29107267,648,GO-20061505156,2006/11/22 05:00:00+00,2006,November,Wednesday ,23,Evening,D14,0,1,77,Waterfront Communities-The Island (77),-79.39760717,43.64495335,148
-8819519.90805255,5436229.08856855,649,GO-20061863102,2006/11/26 05:00:00+00,2006,November,Sunday    ,19,Evening,D42,0,1,132,Malvern (132),-79.22709532,43.81092647,149
-8826680.89497297,5423290.91415534,650,GO-20061875024,2006/11/27 05:00:00+00,2006,November,Monday    ,5,Night,D42,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,150
-8838087.28667212,5410320.45812453,651,GO-20061796411,2006/12/03 05:00:00+00,2006,December,Sunday    ,3,Night,D14,1,0,77,Waterfront Communities-The Island (77),-79.39388892,43.64273773,151
-8834098.68037393,5433125.20098726,652,GO-20061820732,2006/12/03 05:00:00+00,2006,December,Sunday    ,16,Afternoon,D33,0,0,47,Don Valley Village (47),-79.35805866,43.79080214,152
-8818306.69035575,5435159.15707552,653,GO-20061819420,2006/12/04 05:00:00+00,2006,December,Monday    ,21,Evening,D42,0,1,132,Malvern (132),-79.2161968,43.80399024,153
-8851055.71235289,5422948.5303123,654,GO-20061842553,2006/12/08 05:00:00+00,2006,December,Friday    ,22,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,154
-8816473.60565919,5434847.94956227,655,GO-20061589728,2006/12/09 05:00:00+00,2006,December,Saturday  ,2,Night,D42,0,1,132,Malvern (132),-79.19972992,43.80197257,155
-8851753.24473498,5427121.42951662,656,GO-20061945284,2006/12/15 05:00:00+00,2006,December,Friday    ,17,Afternoon,D31,0,2,25,Glenfield-Jane Heights (25),-79.51665231,43.75185692,156
-8828417.55695299,5434643.48102562,657,GO-20061482121,2006/12/16 05:00:00+00,2006,December,Saturday  ,22,Evening,D52,0,1,117,L'Amoreaux (117),-79.30702426,43.80064689,157
-8816894.8731214,5429074.13066037,658,GO-20061617738,2006/12/22 05:00:00+00,2006,December,Friday    ,1,Night,D43,0,0,137,Woburn (137),-79.20351423,43.76452647,158
-8815990.66608589,5432204.08212514,659,GO-20061902668,2006/12/23 05:00:00+00,2006,December,Saturday  ,19,Evening,D43,0,2,135,Morningside (135),-79.1953916,43.78482868,159
-8837380.74186406,5411915.81050156,660,GO-20061501929,2006/12/24 05:00:00+00,2006,December,Sunday    ,0,Night,D14,1,0,78,Kensington-Chinatown (78),-79.38754192,43.65310778,160
-8837245.79035857,5411131.33417795,661,GO-20061961023,2006/12/24 05:00:00+00,2006,December,Sunday    ,0,Night,D52,0,2,77,Waterfront Communities-The Island (77),-79.38632963,43.64800878,161
-8858074.30605987,5423099.30081012,662,GO-20061490523,2006/12/26 05:00:00+00,2006,December,Tuesday   ,21,Evening,D23,0,1,1,West Humber-Clairville (1),-79.57343537,43.72575202,162
-8851696.39387103,5428351.89492761,663,GO-20061876931,2006/12/26 05:00:00+00,2006,December,Tuesday   ,23,Evening,D31,0,1,24,Black Creek (24),-79.51614161,43.75984076,163
-8851990.24281769,5428672.08044291,664,GO-20061932560,2006/12/27 05:00:00+00,2006,December,Wednesday ,18,Evening,D31,1,0,24,Black Creek (24),-79.5187813,43.7619181,164
-8851321.1080377,5427062.35193744,665,GO-20061951585,2006/12/27 05:00:00+00,2006,December,Wednesday ,23,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51277036,43.75147357,165
-8852786.13710184,5419211.43477908,666,GO-20061956337,2006/12/27 05:00:00+00,2006,December,Wednesday ,20,Evening,D23,0,1,8,Humber Heights-Westmount (8),-79.52593094,43.70050771,166
-8823411.03521224,5423124.40507587,667,GO-20061441750,2006/12/29 05:00:00+00,2006,December,Friday    ,1,Night,D41,0,2,124,Kennedy Park (124),-79.26204991,43.72591499,167
-8836689.18065945,5412578.6856784,668,GO-20061923873,2006/12/30 05:00:00+00,2006,December,Saturday  ,5,Night,D51,0,2,76,Bay Street Corridor (76),-79.38132952,43.65741605,168
-8853047.77130105,5419833.51733694,669,GO-20071985587,2007/01/01 05:00:00+00,2007,January,Monday    ,23,Evening,D31,0,1,113,Weston (113),-79.52828124,43.70454767,169
-8819318.23721025,5428348.88939739,670,GO-20071906119,2007/01/01 05:00:00+00,2007,January,Monday    ,1,Night,D43,0,1,137,Woburn (137),-79.22528368,43.75982126,170
-8861191.24067013,5419094.40209506,671,GO-20071879886,2007/01/01 05:00:00+00,2007,January,Monday    ,23,Evening,D31,0,1,1,West Humber-Clairville (1),-79.60143527,43.69974764,171
-8819640.42030689,5434542.46227475,672,GO-20071875060,2007/01/01 05:00:00+00,2007,January,Monday    ,14,Afternoon,D42,1,0,132,Malvern (132),-79.2281779,43.79999192,172
-8836185.09483569,5410076.53927434,673,GO-20071989942,2007/01/02 05:00:00+00,2007,January,Tuesday   ,0,Night,D51,0,1,77,Waterfront Communities-The Island (77),-79.37680124,43.64115206,173
-8846720.15659774,5429582.8945025,674,GO-20071984583,2007/01/04 05:00:00+00,2007,January,Thursday  ,23,Evening,D32,0,1,27,York University Heights (27),-79.47143931,43.767827,174
-8858012.63394877,5422022.44648554,675,GO-20071480153,2007/01/08 05:00:00+00,2007,January,Monday    ,16,Afternoon,D23,0,1,1,West Humber-Clairville (1),-79.57288136,43.71876096,175
-8834164.20302621,5413347.93387951,676,GO-20071527461,2007/01/10 05:00:00+00,2007,January,Wednesday ,21,Evening,D51,0,1,72,Regent Park (72),-79.35864726,43.66241529,176
-8830358.08944845,5421037.19941587,677,GO-20071763040,2007/01/11 05:00:00+00,2007,January,Thursday  ,0,Night,D54,1,1,44,Flemingdon Park (44),-79.32445636,43.71236391,177
0,0,678,GO-20072004875,2007/01/13 05:00:00+00,2007,January,Saturday  ,20,Evening,D54,0,0,NSA,NSA,0,0,178
0,0,679,GO-20072001589,2007/01/13 05:00:00+00,2007,January,Saturday  ,20,Evening,D54,0,0,NSA,NSA,0,0,179
-8823784.05346754,5431619.80796521,680,GO-20071993783,2007/01/14 05:00:00+00,2007,January,Sunday    ,9,Morning,D42,1,0,128,Agincourt South-Malvern West (128),-79.26540079,43.78103935,180
-8837558.75397498,5411354.05929793,681,GO-20071437232,2007/01/14 05:00:00+00,2007,January,Sunday    ,2,Night,D52,0,2,77,Waterfront Communities-The Island (77),-79.38914103,43.64945651,181
-8834922.71511217,5412694.96341721,682,GO-20071747094,2007/01/15 05:00:00+00,2007,January,Monday    ,16,Afternoon,D51,0,0,73,Moss Park (73),-79.36546109,43.65817175,182
-8814816.21540176,5429126.40493481,683,GO-20071598504,2007/01/15 05:00:00+00,2007,January,Monday    ,21,Evening,D43,0,0,136,West Hill (136),-79.18484133,43.7648656,183
-8855793.11699826,5427057.23708671,684,GO-20071946264,2007/01/16 05:00:00+00,2007,January,Tuesday   ,2,Night,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,184
-8826252.55315713,5423421.95212951,685,GO-20071955306,2007/01/19 05:00:00+00,2007,January,Friday    ,16,Afternoon,D41,0,1,120,Clairlea-Birchmount (120),-79.2875757,43.72784655,185
-8817746.75109067,5436372.32924798,686,GO-20071967038,2007/01/29 05:00:00+00,2007,January,Monday    ,20,Evening,D42,0,1,132,Malvern (132),-79.21116678,43.81185502,186
-8819605.90124599,5422588.5454232,687,GO-20071925141,2007/02/04 05:00:00+00,2007,February,Sunday    ,0,Night,D43,1,2,123,Cliffcrest (123),-79.22786781,43.72243624,187
-8842501.50077946,5418024.02690664,688,GO-20071901732,2007/02/08 05:00:00+00,2007,February,Thursday  ,8,Morning,D13,0,1,106,Humewood-Cedarvale (106),-79.43354248,43.69279563,188
-8821899.79408788,5420972.17608516,689,GO-20071457888,2007/02/12 05:00:00+00,2007,February,Monday    ,21,Evening,D41,0,1,122,Birchcliffe-Cliffside (122),-79.2484742,43.7119417,189
-8815037.07104511,5430011.97738106,690,GO-20072045443,2007/02/15 05:00:00+00,2007,February,Thursday  ,1,Night,D43,0,0,136,West Hill (136),-79.18682531,43.77061047,190
-8834354.05619137,5423483.5897925,691,GO-20071991053,2007/02/28 05:00:00+00,2007,February,Wednesday ,1,Night,D33,0,0,41,Bridle Path-Sunnybrook-York Mills (41),-79.36035274,43.72824667,191
-8843003.43591067,5416909.31816366,692,GO-20072067933,2007/03/03 05:00:00+00,2007,March,Saturday  ,3,Night,D13,0,0,107,Oakwood Village (107),-79.43805144,43.68555482,192
-8841810.53624733,5409739.351874,693,GO-20071965132,2007/03/03 05:00:00+00,2007,March,Saturday  ,0,Night,D14,0,1,85,South Parkdale (85),-79.42733544,43.63896,193
-8835686.85662477,5411672.63725742,694,GO-20071719955,2007/03/03 05:00:00+00,2007,March,Saturday  ,20,Evening,D51,0,1,75,Church-Yonge Corridor (75),-79.37232549,43.65152723,194
-8827692.03662453,5417354.49367843,695,GO-20071954097,2007/03/10 05:00:00+00,2007,March,Saturday  ,2,Night,D54,0,1,62,East End-Danforth (62),-79.3005068,43.68844665,195
-8855793.11699826,5427057.23708671,696,GO-20072016211,2007/03/11 05:00:00+00,2007,March,Sunday    ,5,Night,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,196
-8824924.53834865,5436534.93722986,697,GO-20071589759,2007/03/13 04:00:00+00,2007,March,Tuesday   ,20,Evening,D42,0,0,129,Agincourt North (129),-79.27564594,43.8129091,197
-8814902.73847598,5429394.52006579,698,GO-20071903538,2007/03/15 04:00:00+00,2007,March,Thursday  ,20,Evening,D43,0,1,136,West Hill (136),-79.18561858,43.76660497,198
-8855279.8706936,5426647.07659245,699,GO-20072065992,2007/03/15 04:00:00+00,2007,March,Thursday  ,0,Night,D31,1,0,22,Humbermede (22),-79.54833253,43.74877881,199
-8843526.8790807,5418717.95730494,700,GO-20071564750,2007/03/17 04:00:00+00,2007,March,Saturday  ,5,Night,D13,1,1,107,Oakwood Village (107),-79.44275361,43.69730275,200
-8852199.56353539,5427872.8735545,401,GO-20051223946,2005/09/27 04:00:00+00,2005,September,Tuesday   ,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.52066166,43.75673277,201
-8817342.7014141,5436513.78266499,402,GO-20051168188,2005/10/02 04:00:00+00,2005,October,Sunday    ,0,Night,D42,0,0,132,Malvern (132),-79.20753714,43.81277197,202
-8853931.8128108,5427342.48950903,403,GO-20051266664,2005/10/05 04:00:00+00,2005,October,Wednesday ,0,Night,D23,0,1,22,Humbermede (22),-79.53622272,43.75329134,203
-8817729.24164796,5428817.95200238,404,GO-20051263131,2005/10/07 04:00:00+00,2005,October,Friday    ,0,Night,D43,0,1,137,Woburn (137),-79.21100949,43.76286448,204
0,0,405,GO-20051245771,2005/10/07 04:00:00+00,2005,October,Friday    ,21,Evening,D51,0,1,NSA,NSA,0,0,205
-8839978.69944227,5411638.94844812,406,GO-2005795645,2005/10/09 04:00:00+00,2005,October,Sunday    ,23,Evening,D14,0,1,81,Trinity-Bellwoods (81),-79.41087977,43.65130826,206
-8828813.90666038,5421259.06084811,407,GO-20051290605,2005/10/14 04:00:00+00,2005,October,Friday    ,22,Evening,D54,0,2,54,O'Connor-Parkview (54),-79.31058473,43.71380448,207
-8817742.8972099,5437062.78812167,408,GO-20051259947,2005/10/15 04:00:00+00,2005,October,Saturday  ,23,Evening,D42,0,1,132,Malvern (132),-79.21113216,43.81633068,208
-8851949.33847079,5420855.73863422,409,GO-20051297374,2005/10/15 04:00:00+00,2005,October,Saturday  ,21,Evening,D31,0,0,23,Pelmo Park-Humberlea (23),-79.51841385,43.71118564,209
-8817883.58278236,5436406.93380276,410,GO-20051259958,2005/10/22 04:00:00+00,2005,October,Saturday  ,13,Afternoon,D42,0,0,132,Malvern (132),-79.21239596,43.81207934,210
-8859750.70745993,5425093.44110033,411,GO-20051325246,2005/10/22 04:00:00+00,2005,October,Saturday  ,16,Afternoon,D23,1,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58849474,43.73869605,211
-8860103.48449223,5424797.38546404,412,GO-20051265274,2005/10/23 04:00:00+00,2005,October,Sunday    ,18,Evening,D23,2,0,1,West Humber-Clairville (1),-79.59166379,43.73677452,212
-8831074.58733219,5434150.92771884,413,GO-20051261119,2005/10/24 04:00:00+00,2005,October,Monday    ,22,Evening,D42,0,1,117,L'Amoreaux (117),-79.33089277,43.79745328,213
-8851882.08480043,5426866.11414607,414,GO-20051297377,2005/10/24 04:00:00+00,2005,October,Monday    ,15,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.5178097,43.75020018,214
-8837738.58615958,5411303.94710095,415,GO-20051170440,2005/10/24 04:00:00+00,2005,October,Monday    ,2,Night,D52,0,2,77,Waterfront Communities-The Island (77),-79.39075649,43.64913078,215
-8830932.20747707,5421491.16961883,416,GO-20051293131,2005/10/25 04:00:00+00,2005,October,Tuesday   ,0,Night,D54,0,1,44,Flemingdon Park (44),-79.32961375,43.71531155,216
-8837503.4404332,5411160.67045523,417,GO-20051354230,2005/10/29 04:00:00+00,2005,October,Saturday  ,2,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38864414,43.64819947,217
-8833381.41772529,5432638.99864599,418,GO-20051372613,2005/10/31 05:00:00+00,2005,October,Monday    ,21,Evening,D33,0,1,47,Don Valley Village (47),-79.35161538,43.78764919,218
-8831319.15068749,5434262.34335071,419,GO-20051317338,2005/11/01 05:00:00+00,2005,November,Tuesday   ,2,Night,D42,1,0,117,L'Amoreaux (117),-79.33308972,43.79817569,219
-8856538.20840641,5428999.17794805,420,GO-20051172520,2005/11/01 05:00:00+00,2005,November,Tuesday   ,12,Afternoon,D31,0,0,21,Humber Summit (21),-79.55963637,43.76404021,220
-8834770.70389471,5430171.29439955,421,GO-20051242536,2005/11/02 05:00:00+00,2005,November,Wednesday ,20,Evening,D33,0,1,52,Bayview Village (52),-79.36409555,43.77164393,221
-8830807.08770901,5422064.03769823,422,GO-20051297290,2005/11/05 05:00:00+00,2005,November,Saturday  ,0,Night,D54,0,1,44,Flemingdon Park (44),-79.32848978,43.71903099,222
-8814816.21540176,5429126.40493481,423,GO-20051299785,2005/11/08 05:00:00+00,2005,November,Tuesday   ,0,Night,D43,0,1,136,West Hill (136),-79.18484133,43.7648656,223
-8814816.21540176,5429126.40493481,424,GO-20051268235,2005/11/08 05:00:00+00,2005,November,Tuesday   ,21,Evening,D43,0,1,136,West Hill (136),-79.18484133,43.7648656,224
-8826680.89497297,5423290.91415534,425,GO-20051271765,2005/11/09 05:00:00+00,2005,November,Wednesday ,0,Night,D43,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,225
-8843526.8790807,5418717.95730494,426,GO-20051345445,2005/11/09 05:00:00+00,2005,November,Wednesday ,15,Afternoon,D13,1,0,107,Oakwood Village (107),-79.44275361,43.69730275,226
-8853931.8128108,5427342.48950903,427,GO-20051322417,2005/11/14 05:00:00+00,2005,November,Monday    ,0,Night,D12,1,2,22,Humbermede (22),-79.53622272,43.75329134,227
-8851538.88235753,5429488.05860748,428,GO-20051241153,2005/11/14 05:00:00+00,2005,November,Monday    ,15,Afternoon,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,228
-8860382.60364386,5425591.18720793,429,GO-20051258191,2005/11/18 05:00:00+00,2005,November,Friday    ,12,Afternoon,D23,1,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,229
-8830001.28153739,5413790.44941469,430,GO-20051339285,2005/11/18 05:00:00+00,2005,November,Friday    ,21,Evening,D55,0,0,65,Greenwood-Coxwell (65),-79.3212511,43.66529095,230
-8860901.26564175,5425908.99946142,431,GO-20051260443,2005/11/18 05:00:00+00,2005,November,Friday    ,23,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59883038,43.74398906,231
-8852598.60717445,5427749.03599928,432,GO-20051203108,2005/11/19 05:00:00+00,2005,November,Saturday  ,1,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.52424633,43.75592926,232
-8818868.22037635,5426005.0728883,433,GO-20051366538,2005/11/20 05:00:00+00,2005,November,Sunday    ,5,Night,D52,0,0,139,Scarborough Village (139),-79.22124111,43.74461255,233
-8831560.93662149,5428775.50107201,434,GO-20051356100,2005/11/22 05:00:00+00,2005,November,Tuesday   ,0,Night,D32,0,1,45,Parkwoods-Donalda (45),-79.33526172,43.76258907,234
-8835264.08746263,5412802.51508904,435,GO-20051335349,2005/11/23 05:00:00+00,2005,November,Wednesday ,21,Evening,D51,0,1,73,Moss Park (73),-79.36852769,43.65887073,235
-8856605.10251482,5405196.59540379,436,GO-20051421294,2005/11/23 05:00:00+00,2005,November,Wednesday ,18,Evening,D22,0,1,14,Islington-City Centre West (14),-79.56023729,43.60941968,236
-8860640.93833336,5425920.81038788,437,GO-20051438767,2005/11/27 05:00:00+00,2005,November,Sunday    ,23,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59649182,43.74406571,237
-8844182.81804825,5412911.2035894,438,GO-20051428567,2005/11/29 05:00:00+00,2005,November,Tuesday   ,14,Afternoon,D11,1,0,93,Dovercourt-Wallace Emerson-Junction (93),-79.44864601,43.65957709,238
-8854773.18444652,5430370.54089633,439,GO-20051440086,2005/12/01 05:00:00+00,2005,December,Thursday  ,19,Evening,D31,1,0,,,-79.54378089,43.77293638,239
-8837334.01216822,5412210.5809636,440,GO-20051453225,2005/12/04 05:00:00+00,2005,December,Sunday    ,3,Night,D52,0,1,76,Bay Street Corridor (76),-79.38712214,43.65502364,240
-8851983.63934549,5429788.97887656,441,GO-20051514521,2005/12/11 05:00:00+00,2005,December,Sunday    ,0,Night,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,241
-8847702.97411806,5416571.39793529,442,GO-20051268625,2005/12/16 05:00:00+00,2005,December,Friday    ,19,Evening,D12,0,1,111,Rockcliffe-Smythe (111),-79.48026811,43.68335962,242
-8844396.18077667,5415485.43572301,443,GO-20051402217,2005/12/17 05:00:00+00,2005,December,Saturday  ,3,Night,D13,0,1,92,Corso Italia-Davenport (92),-79.45056268,43.67630444,243
-8836405.58757749,5411277.81649725,444,GO-20051532878,2005/12/17 05:00:00+00,2005,December,Saturday  ,23,Evening,D52,0,1,76,Bay Street Corridor (76),-79.37878196,43.64896093,244
-8851431.34105026,5422187.33380336,445,GO-20051414850,2005/12/22 05:00:00+00,2005,December,Thursday  ,18,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.5137606,43.71983148,245
-8815388.76939154,5429479.60971717,446,GO-20051460790,2005/12/22 05:00:00+00,2005,December,Thursday  ,16,Afternoon,D31,0,1,136,West Hill (136),-79.18998467,43.76715697,246
-8851753.24473498,5427121.42951662,447,GO-20051443414,2005/12/23 05:00:00+00,2005,December,Friday    ,17,Afternoon,D31,1,0,25,Glenfield-Jane Heights (25),-79.51665231,43.75185692,247
-8821368.47951666,5424929.34153819,448,GO-20051238536,2005/12/25 05:00:00+00,2005,December,Sunday    ,0,Night,D41,0,0,138,Eglinton East (138),-79.24370132,43.73763098,248
-8837968.21489199,5411025.38036294,449,GO-20051555800,2005/12/26 05:00:00+00,2005,December,Monday    ,0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,249
-8836621.25573256,5411764.76863169,450,GO-20051229258,2005/12/26 05:00:00+00,2005,December,Monday    ,0,Night,D52,1,6,76,Bay Street Corridor (76),-79.38071934,43.65212606,250
-8829080.96879796,5427066.05670004,451,GO-20051437673,2005/12/26 05:00:00+00,2005,December,Monday    ,18,Evening,D41,0,1,45,Parkwoods-Donalda (45),-79.31298379,43.75149761,251
-8822420.3295928,5424613.57669181,452,GO-20051492210,2005/12/27 05:00:00+00,2005,December,Tuesday   ,17,Afternoon,D41,0,1,124,Kennedy Park (124),-79.25315025,43.73558149,252
-8818093.5970205,5435560.71138261,453,GO-20051442304,2005/12/28 05:00:00+00,2005,December,Wednesday ,23,Evening,D42,0,0,132,Malvern (132),-79.21428255,43.80659356,253
-8849937.6984242,5417482.93188822,454,GO-20061491289,2006/01/01 05:00:00+00,2006,January,Sunday    ,0,Night,D12,0,0,115,Mount Dennis (115),-79.50034298,43.68928095,254
-8844032.23505985,5418572.72416766,455,GO-20061426456,2006/01/01 05:00:00+00,2006,January,Sunday    ,4,Night,D13,1,0,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,255
-8828023.78095224,5433516.71355692,456,GO-20061540890,2006/01/05 05:00:00+00,2006,January,Thursday  ,0,Night,D42,0,1,117,L'Amoreaux (117),-79.30348691,43.79334092,256
-8853674.93863301,5424473.44273893,457,GO-20061241208,2006/01/09 05:00:00+00,2006,January,Monday    ,0,Night,D31,0,1,23,Pelmo Park-Humberlea (23),-79.53391518,43.73467192,257
-8851431.34105026,5422187.33380336,458,GO-20061288462,2006/01/09 05:00:00+00,2006,January,Monday    ,21,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.5137606,43.71983148,258
-8824393.80375198,5417248.47153761,459,GO-20061556880,2006/01/13 05:00:00+00,2006,January,Friday    ,0,Night,D41,0,0,122,Birchcliffe-Cliffside (122),-79.27087827,43.68775795,259
-8818929.28023024,5424332.43737935,460,GO-20061617290,2006/01/13 05:00:00+00,2006,January,Friday    ,0,Night,D43,0,1,139,Scarborough Village (139),-79.22178962,43.73375668,260
-8837847.92527663,5421074.67724774,461,GO-20061301570,2006/01/14 05:00:00+00,2006,January,Saturday  ,0,Night,D53,0,1,104,Mount Pleasant West (104),-79.3917387,43.71260726,261
-8834164.20302621,5413347.93387951,462,GO-20061565095,2006/01/14 05:00:00+00,2006,January,Saturday  ,19,Evening,D51,0,0,72,Regent Park (72),-79.35864726,43.66241529,262
-8856539.83589736,5421184.48578414,463,GO-20061442230,2006/01/17 05:00:00+00,2006,January,Tuesday   ,0,Night,D23,0,1,1,West Humber-Clairville (1),-79.55965099,43.71332026,263
