district,All_Apartments_Listed,All_Apartments_Leased,Bachelor_Total_Leased,Bachelor_Avg_Lease_Rate,One_Bedroom_Total_Leased,One_Bedroom_Avg_Lease_Rate,Two_Bedroom_Total_Leased,Two_Bedroom_Avg_Lease_Rate,Three_Bedroom_Total_Leased,Three_Bedroom_Avg_Lease_Rate,Year,Quarter,YearQuarter,All_Apartments_Leased_vs_Listed,Bachelor_Total_Leased_Per_Room,Bachelor_Avg_Lease_Rate_Per_Room,One_Bedroom_Total_Leased_Per_Room,One_Bedroom_Avg_Lease_Rate_Per_Room,Two_Bedroom_Total_Leased_Per_Room,Two_Bedroom_Avg_Lease_Rate_Per_Room,Three_Bedroom_Total_Leased_Per_Room,Three_Bedroom_Avg_Lease_Rate_Per_Room
W04,15.0,7.0,,,2.0,1150.0,5.0,1341.0,,,2012,2,2012Q2,0.4666666666666667,,,2.0,1150.0,10.0,670.5,,
W04,17.0,9.0,,,7.0,1271.0,2.0,1350.0,,,2012,3,2012Q3,0.5294117647058824,,,7.0,1271.0,4.0,675.0,,
W04,10.0,7.0,,,5.0,1166.0,2.0,1550.0,,,2012,4,2012Q4,0.7,,,5.0,1166.0,4.0,775.0,,
W04,4.0,2.0,,,1.0,1275.0,,,1.0,1500.0,2013,1,2013Q1,0.5,,,1.0,1275.0,,,3.0,500.0
W04,12.0,2.0,,,2.0,1025.0,,,,,2013,2,2013Q2,0.16666666666666666,,,2.0,1025.0,,,,
W04,17.0,7.0,,,4.0,1181.0,3.0,1800.0,,,2013,3,2013Q3,0.4117647058823529,,,4.0,1181.0,6.0,900.0,,
W04,12.0,4.0,,,3.0,1175.0,1.0,1600.0,,,2013,4,2013Q4,0.3333333333333333,,,3.0,1175.0,2.0,800.0,,
W04,14.0,7.0,,,5.0,1304.0,2.0,1298.0,,,2014,1,2014Q1,0.5,,,5.0,1304.0,4.0,649.0,,
W04,15.0,6.0,,,3.0,1060.0,1.0,1450.0,2.0,1690.0,2014,2,2014Q2,0.4,,,3.0,1060.0,2.0,725.0,6.0,563.3333333333334
W04,18.0,7.0,,,4.0,1130.0,1.0,1500.0,2.0,1688.0,2014,3,2014Q3,0.3888888888888889,,,4.0,1130.0,2.0,750.0,6.0,562.6666666666666
W04,15.0,11.0,1.0,850.0,4.0,1225.0,3.0,1600.0,3.0,1550.0,2014,4,2014Q4,0.7333333333333333,1.0,850.0,4.0,1225.0,6.0,800.0,9.0,516.6666666666666
W04,82.0,33.0,,,21.0,1324.0,12.0,1663.0,,,2015,1,2015Q1,0.4024390243902439,,,21.0,1324.0,24.0,831.5,,
W04,108.0,72.0,,,51.0,1305.0,18.0,1644.0,3.0,1750.0,2015,2,2015Q2,0.6666666666666666,,,51.0,1305.0,36.0,822.0,9.0,583.3333333333334
W04,39.0,20.0,,,10.0,1412.0,9.0,1748.0,1.0,2500.0,2015,3,2015Q3,0.5128205128205128,,,10.0,1412.0,18.0,874.0,3.0,833.3333333333334
W04,33.0,18.0,1.0,925.0,10.0,1451.0,5.0,1750.0,2.0,1950.0,2015,4,2015Q4,0.5454545454545454,1.0,925.0,10.0,1451.0,10.0,875.0,6.0,650.0
W04,39.0,17.0,,,13.0,1328.0,3.0,1725.0,1.0,2350.0,2016,1,2016Q1,0.4358974358974359,,,13.0,1328.0,6.0,862.5,3.0,783.3333333333334
W04,37.0,25.0,,,17.0,1411.0,7.0,1754.0,1.0,1375.0,2016,2,2016Q2,0.6756756756756757,,,17.0,1411.0,14.0,877.0,3.0,458.3333333333333
W04,55.0,32.0,,,22.0,1471.0,9.0,1839.0,1.0,2150.0,2016,3,2016Q3,0.5818181818181818,,,22.0,1471.0,18.0,919.5,3.0,716.6666666666666
W04,209.0,147.0,,,84.0,1499.0,60.0,1829.0,3.0,2483.0,2016,4,2016Q4,0.7033492822966507,,,84.0,1499.0,120.0,914.5,9.0,827.6666666666666
W04,134.0,103.0,1.0,1400.0,77.0,1499.0,22.0,1889.0,3.0,2350.0,2017,1,2017Q1,0.7686567164179104,1.0,1400.0,77.0,1499.0,44.0,944.5,9.0,783.3333333333334
W04,60.0,47.0,1.0,1000.0,31.0,1596.0,13.0,2017.0,2.0,2600.0,2017,2,2017Q2,0.7833333333333333,1.0,1000.0,31.0,1596.0,26.0,1008.5,6.0,866.6666666666666
W04,61.0,45.0,,,21.0,1626.0,24.0,1931.0,,,2017,3,2017Q3,0.7377049180327869,,,21.0,1626.0,48.0,965.5,,
W04,47.0,34.0,,,18.0,1733.0,14.0,2064.0,2.0,2125.0,2017,4,2017Q4,0.723404255319149,,,18.0,1733.0,28.0,1032.0,6.0,708.3333333333334
W04,50.0,34.0,1.0,1200.0,22.0,1648.0,10.0,2138.0,1.0,2250.0,2018,1,2018Q1,0.68,1.0,1200.0,22.0,1648.0,20.0,1069.0,3.0,750.0
W04,69.0,36.0,,,22.0,1786.0,13.0,2185.0,1.0,1750.0,2018,2,2018Q2,0.5217391304347826,,,22.0,1786.0,26.0,1092.5,3.0,583.3333333333334
W04,102.0,80.0,1.0,1250.0,43.0,1835.0,28.0,2313.0,8.0,2613.0,2018,3,2018Q3,0.7843137254901961,1.0,1250.0,43.0,1835.0,56.0,1156.5,24.0,871.0
W04,122.0,78.0,3.0,1617.0,56.0,1882.0,18.0,2279.0,1.0,3350.0,2018,4,2018Q4,0.639344262295082,3.0,1617.0,56.0,1882.0,36.0,1139.5,3.0,1116.6666666666667
W04,140.0,92.0,2.0,1700.0,54.0,1879.0,35.0,2316.0,1.0,3100.0,2019,1,2019Q1,0.6571428571428571,2.0,1700.0,54.0,1879.0,70.0,1158.0,3.0,1033.3333333333333
W04,151.0,111.0,2.0,1763.0,56.0,1874.0,45.0,2353.0,8.0,2525.0,2019,2,2019Q2,0.7350993377483444,2.0,1763.0,56.0,1874.0,90.0,1176.5,24.0,841.6666666666666
W04,109.0,80.0,2.0,1650.0,48.0,2003.0,26.0,2442.0,4.0,2840.0,2019,3,2019Q3,0.7339449541284404,2.0,1650.0,48.0,2003.0,52.0,1221.0,12.0,946.6666666666666
W04,106.0,52.0,1.0,1800.0,29.0,2003.0,19.0,2424.0,3.0,2517.0,2019,4,2019Q4,0.49056603773584906,1.0,1800.0,29.0,2003.0,38.0,1212.0,9.0,839.0
W04,119.0,62.0,1.0,1500.0,35.0,1949.0,25.0,2391.0,1.0,2995.0,2020,1,2020Q1,0.5210084033613446,1.0,1500.0,35.0,1949.0,50.0,1195.5,3.0,998.3333333333334
W04,151.0,42.0,5.0,1650.0,18.0,2021.0,15.0,2395.0,4.0,2781.0,2020,2,2020Q2,0.2781456953642384,5.0,1650.0,18.0,2021.0,30.0,1197.5,12.0,927.0
W04,230.0,91.0,2.0,1475.0,44.0,1854.0,39.0,2289.0,6.0,2575.0,2020,3,2020Q3,0.39565217391304347,2.0,1475.0,44.0,1854.0,78.0,1144.5,18.0,858.3333333333334
W04,227.0,100.0,2.0,1430.0,57.0,1724.0,37.0,2130.0,4.0,2525.0,2020,4,2020Q4,0.44052863436123346,2.0,1430.0,57.0,1724.0,74.0,1065.0,12.0,841.6666666666666
W04,169.0,74.0,2.0,1475.0,45.0,1688.0,25.0,2115.0,2.0,2742.0,2021,1,2021Q1,0.4378698224852071,2.0,1475.0,45.0,1688.0,50.0,1057.5,6.0,914.0
W04,122.0,66.0,,,43.0,1709.0,22.0,2195.0,1.0,2600.0,2021,2,2021Q2,0.5409836065573771,,,43.0,1709.0,44.0,1097.5,3.0,866.6666666666666
W04,133.0,81.0,2.0,1600.0,46.0,1844.0,31.0,2211.0,2.0,2500.0,2021,3,2021Q3,0.6090225563909775,2.0,1600.0,46.0,1844.0,62.0,1105.5,6.0,833.3333333333334
W04,105.0,64.0,,,38.0,1890.0,23.0,2271.0,3.0,2808.0,2021,4,2021Q4,0.6095238095238096,,,38.0,1890.0,46.0,1135.5,9.0,936.0
W05,43.0,17.0,,,12.0,1354.0,5.0,1578.0,,,2012,1,2012Q1,0.3953488372093023,,,12.0,1354.0,10.0,789.0,,
W05,121.0,59.0,,,47.0,1382.0,11.0,1723.0,1.0,1425.0,2012,2,2012Q2,0.48760330578512395,,,47.0,1382.0,22.0,861.5,3.0,475.0
W05,102.0,62.0,1.0,950.0,47.0,1430.0,11.0,1700.0,3.0,1700.0,2012,3,2012Q3,0.6078431372549019,1.0,950.0,47.0,1430.0,22.0,850.0,9.0,566.6666666666666
W05,57.0,33.0,2.0,875.0,18.0,1460.0,12.0,1744.0,1.0,1450.0,2012,4,2012Q4,0.5789473684210527,2.0,875.0,18.0,1460.0,24.0,872.0,3.0,483.3333333333333
W05,46.0,24.0,1.0,950.0,11.0,1456.0,10.0,1675.0,2.0,1600.0,2013,1,2013Q1,0.5217391304347826,1.0,950.0,11.0,1456.0,20.0,837.5,6.0,533.3333333333334
W05,55.0,26.0,1.0,915.0,16.0,1436.0,8.0,1544.0,1.0,1595.0,2013,2,2013Q2,0.4727272727272727,1.0,915.0,16.0,1436.0,16.0,772.0,3.0,531.6666666666666
W05,71.0,38.0,1.0,950.0,25.0,1469.0,8.0,1788.0,4.0,1800.0,2013,3,2013Q3,0.5352112676056338,1.0,950.0,25.0,1469.0,16.0,894.0,12.0,600.0
W05,54.0,34.0,,,24.0,1402.0,8.0,1729.0,2.0,1800.0,2013,4,2013Q4,0.6296296296296297,,,24.0,1402.0,16.0,864.5,6.0,600.0
W05,45.0,17.0,,,12.0,1463.0,5.0,1555.0,,,2014,1,2014Q1,0.37777777777777777,,,12.0,1463.0,10.0,777.5,,
W05,72.0,39.0,1.0,1250.0,30.0,1421.0,7.0,1619.0,1.0,1300.0,2014,2,2014Q2,0.5416666666666666,1.0,1250.0,30.0,1421.0,14.0,809.5,3.0,433.3333333333333
W05,74.0,50.0,2.0,965.0,34.0,1437.0,11.0,1809.0,3.0,1617.0,2014,3,2014Q3,0.6756756756756757,2.0,965.0,34.0,1437.0,22.0,904.5,9.0,539.0
W05,49.0,26.0,,,18.0,1479.0,7.0,1804.0,1.0,1850.0,2014,4,2014Q4,0.5306122448979592,,,18.0,1479.0,14.0,902.0,3.0,616.6666666666666
W05,46.0,25.0,2.0,1068.0,15.0,1475.0,6.0,1492.0,2.0,1485.0,2015,1,2015Q1,0.5434782608695652,2.0,1068.0,15.0,1475.0,12.0,746.0,6.0,495.0
W05,100.0,39.0,2.0,1123.0,23.0,1413.0,12.0,1612.0,2.0,2000.0,2015,2,2015Q2,0.39,2.0,1123.0,23.0,1413.0,24.0,806.0,6.0,666.6666666666666
W05,118.0,78.0,2.0,1048.0,58.0,1463.0,16.0,1635.0,2.0,1400.0,2015,3,2015Q3,0.6610169491525424,2.0,1048.0,58.0,1463.0,32.0,817.5,6.0,466.6666666666667
W05,67.0,40.0,,,32.0,1430.0,7.0,1696.0,1.0,1550.0,2015,4,2015Q4,0.5970149253731343,,,32.0,1430.0,14.0,848.0,3.0,516.6666666666666
W05,58.0,34.0,2.0,1075.0,24.0,1503.0,7.0,1681.0,1.0,1450.0,2016,1,2016Q1,0.5862068965517241,2.0,1075.0,24.0,1503.0,14.0,840.5,3.0,483.3333333333333
W05,70.0,40.0,,,26.0,1494.0,14.0,1644.0,,,2016,2,2016Q2,0.5714285714285714,,,26.0,1494.0,28.0,822.0,,
W05,62.0,52.0,1.0,1100.0,36.0,1564.0,12.0,1652.0,3.0,2033.0,2016,3,2016Q3,0.8387096774193549,1.0,1100.0,36.0,1564.0,24.0,826.0,9.0,677.6666666666666
W05,44.0,21.0,2.0,1038.0,13.0,1650.0,5.0,2010.0,1.0,2375.0,2016,4,2016Q4,0.4772727272727273,2.0,1038.0,13.0,1650.0,10.0,1005.0,3.0,791.6666666666666
W05,61.0,35.0,,,26.0,1592.0,8.0,1880.0,1.0,1950.0,2017,1,2017Q1,0.5737704918032787,,,26.0,1592.0,16.0,940.0,3.0,650.0
W05,39.0,27.0,1.0,1200.0,21.0,1545.0,4.0,1848.0,1.0,1400.0,2017,2,2017Q2,0.6923076923076923,1.0,1200.0,21.0,1545.0,8.0,924.0,3.0,466.6666666666667
W05,43.0,31.0,,,26.0,1706.0,5.0,1765.0,,,2017,3,2017Q3,0.7209302325581395,,,26.0,1706.0,10.0,882.5,,
W05,45.0,29.0,2.0,1213.0,16.0,1660.0,8.0,2081.0,3.0,2079.0,2017,4,2017Q4,0.6444444444444445,2.0,1213.0,16.0,1660.0,16.0,1040.5,9.0,693.0
W05,89.0,68.0,10.0,1395.0,39.0,1730.0,18.0,1974.0,1.0,2100.0,2018,1,2018Q1,0.7640449438202247,10.0,1395.0,39.0,1730.0,36.0,987.0,3.0,700.0
W05,72.0,56.0,1.0,1325.0,38.0,1802.0,13.0,2321.0,4.0,2150.0,2018,2,2018Q2,0.7777777777777778,1.0,1325.0,38.0,1802.0,26.0,1160.5,12.0,716.6666666666666
W05,51.0,44.0,3.0,1425.0,26.0,1886.0,15.0,2226.0,,,2018,3,2018Q3,0.8627450980392157,3.0,1425.0,26.0,1886.0,30.0,1113.0,,
W05,37.0,29.0,,,18.0,1957.0,10.0,2055.0,1.0,2000.0,2018,4,2018Q4,0.7837837837837838,,,18.0,1957.0,20.0,1027.5,3.0,666.6666666666666
W05,46.0,31.0,,,19.0,1874.0,11.0,2209.0,1.0,2200.0,2019,1,2019Q1,0.6739130434782609,,,19.0,1874.0,22.0,1104.5,3.0,733.3333333333334
W05,55.0,43.0,3.0,1467.0,27.0,1939.0,13.0,2408.0,,,2019,2,2019Q2,0.7818181818181819,3.0,1467.0,27.0,1939.0,26.0,1204.0,,
W05,53.0,38.0,4.0,1413.0,19.0,2083.0,15.0,2383.0,,,2019,3,2019Q3,0.7169811320754716,4.0,1413.0,19.0,2083.0,30.0,1191.5,,
W05,65.0,38.0,2.0,1500.0,21.0,2045.0,14.0,2309.0,1.0,2600.0,2019,4,2019Q4,0.5846153846153846,2.0,1500.0,21.0,2045.0,28.0,1154.5,3.0,866.6666666666666
W05,47.0,28.0,1.0,1700.0,15.0,1963.0,9.0,2214.0,3.0,2317.0,2020,1,2020Q1,0.5957446808510638,1.0,1700.0,15.0,1963.0,18.0,1107.0,9.0,772.3333333333334
W05,67.0,32.0,2.0,1475.0,17.0,2040.0,11.0,2264.0,2.0,2975.0,2020,2,2020Q2,0.47761194029850745,2.0,1475.0,17.0,2040.0,22.0,1132.0,6.0,991.6666666666666
W05,86.0,40.0,5.0,1560.0,24.0,1911.0,11.0,2245.0,,,2020,3,2020Q3,0.46511627906976744,5.0,1560.0,24.0,1911.0,22.0,1122.5,,
W05,97.0,35.0,2.0,1398.0,23.0,1831.0,10.0,2175.0,,,2020,4,2020Q4,0.36082474226804123,2.0,1398.0,23.0,1831.0,20.0,1087.5,,
W05,100.0,47.0,2.0,1400.0,28.0,1753.0,14.0,2132.0,3.0,2350.0,2021,1,2021Q1,0.47,2.0,1400.0,28.0,1753.0,28.0,1066.0,9.0,783.3333333333334
W05,110.0,51.0,3.0,1432.0,30.0,1787.0,16.0,2233.0,2.0,2788.0,2021,2,2021Q2,0.4636363636363636,3.0,1432.0,30.0,1787.0,32.0,1116.5,6.0,929.3333333333334
W05,166.0,103.0,3.0,1477.0,70.0,1918.0,29.0,2276.0,1.0,2200.0,2021,3,2021Q3,0.6204819277108434,3.0,1477.0,70.0,1918.0,58.0,1138.0,3.0,733.3333333333334
W05,106.0,71.0,2.0,1600.0,45.0,1924.0,22.0,2254.0,2.0,2550.0,2021,4,2021Q4,0.6698113207547169,2.0,1600.0,45.0,1924.0,44.0,1127.0,6.0,850.0
W06,351.0,159.0,2.0,1263.0,79.0,1486.0,76.0,2021.0,2.0,4300.0,2012,1,2012Q1,0.452991452991453,2.0,1263.0,79.0,1486.0,152.0,1010.5,6.0,1433.3333333333333
W06,402.0,195.0,4.0,1200.0,88.0,1529.0,99.0,2091.0,4.0,3575.0,2012,2,2012Q2,0.48507462686567165,4.0,1200.0,88.0,1529.0,198.0,1045.5,12.0,1191.6666666666667
W06,425.0,212.0,1.0,1275.0,117.0,1568.0,90.0,2196.0,4.0,4500.0,2012,3,2012Q3,0.4988235294117647,1.0,1275.0,117.0,1568.0,180.0,1098.0,12.0,1500.0
W06,427.0,147.0,1.0,1250.0,76.0,1499.0,69.0,2086.0,1.0,4200.0,2012,4,2012Q4,0.3442622950819672,1.0,1250.0,76.0,1499.0,138.0,1043.0,3.0,1400.0
W06,657.0,238.0,,,119.0,1472.0,117.0,2004.0,2.0,3500.0,2013,1,2013Q1,0.3622526636225266,,,119.0,1472.0,234.0,1002.0,6.0,1166.6666666666667
W06,537.0,282.0,4.0,1119.0,116.0,1517.0,159.0,2135.0,3.0,3075.0,2013,2,2013Q2,0.5251396648044693,4.0,1119.0,116.0,1517.0,318.0,1067.5,9.0,1025.0
W06,373.0,215.0,3.0,1237.0,102.0,1544.0,103.0,2187.0,7.0,3554.0,2013,3,2013Q3,0.5764075067024129,3.0,1237.0,102.0,1544.0,206.0,1093.5,21.0,1184.6666666666667
W06,324.0,125.0,,,72.0,1586.0,52.0,2206.0,1.0,4500.0,2013,4,2013Q4,0.38580246913580246,,,72.0,1586.0,104.0,1103.0,3.0,1500.0
W06,374.0,155.0,,,72.0,1532.0,79.0,2231.0,4.0,3891.0,2014,1,2014Q1,0.4144385026737968,,,72.0,1532.0,158.0,1115.5,12.0,1297.0
W06,434.0,217.0,2.0,1173.0,107.0,1533.0,101.0,2096.0,7.0,3921.0,2014,2,2014Q2,0.5,2.0,1173.0,107.0,1533.0,202.0,1048.0,21.0,1307.0
W06,511.0,289.0,2.0,1225.0,159.0,1529.0,122.0,2215.0,6.0,2992.0,2014,3,2014Q3,0.5655577299412916,2.0,1225.0,159.0,1529.0,244.0,1107.5,18.0,997.3333333333334
W06,385.0,170.0,,,96.0,1568.0,70.0,2350.0,4.0,3550.0,2014,4,2014Q4,0.44155844155844154,,,96.0,1568.0,140.0,1175.0,12.0,1183.3333333333333
W06,773.0,299.0,4.0,1137.0,175.0,1431.0,116.0,2109.0,4.0,3068.0,2015,1,2015Q1,0.3868046571798189,4.0,1137.0,175.0,1431.0,232.0,1054.5,12.0,1022.6666666666666
W06,850.0,482.0,2.0,1038.0,276.0,1448.0,202.0,2012.0,2.0,2925.0,2015,2,2015Q2,0.5670588235294117,2.0,1038.0,276.0,1448.0,404.0,1006.0,6.0,975.0
W06,777.0,486.0,2.0,1150.0,261.0,1511.0,218.0,2017.0,5.0,3590.0,2015,3,2015Q3,0.6254826254826255,2.0,1150.0,261.0,1511.0,436.0,1008.5,15.0,1196.6666666666667
W06,416.0,245.0,2.0,1200.0,113.0,1582.0,130.0,2065.0,,,2015,4,2015Q4,0.5889423076923077,2.0,1200.0,113.0,1582.0,260.0,1032.5,,
W06,393.0,236.0,,,144.0,1564.0,89.0,2287.0,3.0,4000.0,2016,1,2016Q1,0.6005089058524173,,,144.0,1564.0,178.0,1143.5,9.0,1333.3333333333333
W06,465.0,358.0,,,230.0,1589.0,127.0,2294.0,1.0,8000.0,2016,2,2016Q2,0.7698924731182796,,,230.0,1589.0,254.0,1147.0,3.0,2666.6666666666665
W06,365.0,283.0,,,159.0,1682.0,122.0,2363.0,2.0,4350.0,2016,3,2016Q3,0.7753424657534247,,,159.0,1682.0,244.0,1181.5,6.0,1450.0
W06,305.0,203.0,2.0,1475.0,106.0,1682.0,91.0,2461.0,4.0,3788.0,2016,4,2016Q4,0.6655737704918033,2.0,1475.0,106.0,1682.0,182.0,1230.5,12.0,1262.6666666666667
W06,559.0,332.0,2.0,1418.0,203.0,1687.0,123.0,2332.0,4.0,3275.0,2017,1,2017Q1,0.59391771019678,2.0,1418.0,203.0,1687.0,246.0,1166.0,12.0,1091.6666666666667
W06,605.0,412.0,5.0,1360.0,239.0,1777.0,166.0,2531.0,2.0,2550.0,2017,2,2017Q2,0.6809917355371901,5.0,1360.0,239.0,1777.0,332.0,1265.5,6.0,850.0
W06,397.0,309.0,3.0,1465.0,150.0,1881.0,153.0,2612.0,3.0,3200.0,2017,3,2017Q3,0.7783375314861462,3.0,1465.0,150.0,1881.0,306.0,1306.0,9.0,1066.6666666666667
W06,354.0,200.0,2.0,1675.0,113.0,1895.0,83.0,2642.0,2.0,4150.0,2017,4,2017Q4,0.5649717514124294,2.0,1675.0,113.0,1895.0,166.0,1321.0,6.0,1383.3333333333333
W06,383.0,226.0,2.0,1525.0,120.0,1906.0,102.0,2689.0,2.0,6750.0,2018,1,2018Q1,0.5900783289817232,2.0,1525.0,120.0,1906.0,204.0,1344.5,6.0,2250.0
W06,499.0,318.0,4.0,1520.0,172.0,1964.0,141.0,2769.0,1.0,3850.0,2018,2,2018Q2,0.6372745490981964,4.0,1520.0,172.0,1964.0,282.0,1384.5,3.0,1283.3333333333333
W06,502.0,384.0,6.0,1655.0,205.0,2056.0,169.0,2734.0,4.0,3588.0,2018,3,2018Q3,0.7649402390438247,6.0,1655.0,205.0,2056.0,338.0,1367.0,12.0,1196.0
W06,405.0,231.0,,,148.0,2093.0,83.0,2885.0,,,2018,4,2018Q4,0.5703703703703704,,,148.0,2093.0,166.0,1442.5,,
W06,517.0,281.0,2.0,1600.0,169.0,2069.0,109.0,2891.0,1.0,7500.0,2019,1,2019Q1,0.5435203094777563,2.0,1600.0,169.0,2069.0,218.0,1445.5,3.0,2500.0
W06,612.0,367.0,1.0,1750.0,232.0,2119.0,131.0,2786.0,3.0,4200.0,2019,2,2019Q2,0.5996732026143791,1.0,1750.0,232.0,2119.0,262.0,1393.0,9.0,1400.0
W06,684.0,413.0,2.0,1725.0,241.0,2175.0,163.0,2832.0,7.0,4507.0,2019,3,2019Q3,0.6038011695906432,2.0,1725.0,241.0,2175.0,326.0,1416.0,21.0,1502.3333333333333
W06,677.0,295.0,3.0,1700.0,162.0,2184.0,128.0,2794.0,2.0,3225.0,2019,4,2019Q4,0.4357459379615953,3.0,1700.0,162.0,2184.0,256.0,1397.0,6.0,1075.0
W06,709.0,349.0,2.0,1775.0,209.0,2138.0,136.0,2904.0,2.0,4800.0,2020,1,2020Q1,0.4922425952045134,2.0,1775.0,209.0,2138.0,272.0,1452.0,6.0,1600.0
W06,725.0,305.0,2.0,1700.0,177.0,2123.0,123.0,2840.0,3.0,3858.0,2020,2,2020Q2,0.4206896551724138,2.0,1700.0,177.0,2123.0,246.0,1420.0,9.0,1286.0
W06,919.0,486.0,1.0,1650.0,294.0,2085.0,187.0,3027.0,4.0,4600.0,2020,3,2020Q3,0.528835690968444,1.0,1650.0,294.0,2085.0,374.0,1513.5,12.0,1533.3333333333333
W06,815.0,351.0,6.0,1403.0,193.0,1993.0,149.0,2579.0,3.0,4667.0,2020,4,2020Q4,0.4306748466257669,6.0,1403.0,193.0,1993.0,298.0,1289.5,9.0,1555.6666666666667
W06,744.0,382.0,2.0,1400.0,242.0,1920.0,135.0,2604.0,3.0,5267.0,2021,1,2021Q1,0.5134408602150538,2.0,1400.0,242.0,1920.0,270.0,1302.0,9.0,1755.6666666666667
W06,585.0,381.0,2.0,1600.0,228.0,2021.0,148.0,2811.0,3.0,3450.0,2021,2,2021Q2,0.6512820512820513,2.0,1600.0,228.0,2021.0,296.0,1405.5,9.0,1150.0
W06,571.0,353.0,5.0,1610.0,211.0,2122.0,134.0,2892.0,3.0,4800.0,2021,3,2021Q3,0.6182136602451839,5.0,1610.0,211.0,2122.0,268.0,1446.0,9.0,1600.0
W06,536.0,319.0,2.0,1695.0,201.0,2147.0,112.0,2930.0,4.0,5875.0,2021,4,2021Q4,0.5951492537313433,2.0,1695.0,201.0,2147.0,224.0,1465.0,12.0,1958.3333333333333
W07,6.0,5.0,,,5.0,1770.0,,,,,2012,1,2012Q1,0.8333333333333334,,,5.0,1770.0,,,,
W07,10.0,4.0,,,1.0,1550.0,2.0,2325.0,1.0,2100.0,2012,2,2012Q2,0.4,,,1.0,1550.0,4.0,1162.5,3.0,700.0
W07,15.0,5.0,,,3.0,1533.0,2.0,1825.0,,,2012,3,2012Q3,0.3333333333333333,,,3.0,1533.0,4.0,912.5,,
W07,5.0,2.0,,,1.0,1200.0,1.0,2400.0,,,2012,4,2012Q4,0.4,,,1.0,1200.0,2.0,1200.0,,
W07,6.0,2.0,,,1.0,1450.0,1.0,2150.0,,,2013,1,2013Q1,0.3333333333333333,,,1.0,1450.0,2.0,1075.0,,
W07,4.0,3.0,,,1.0,1700.0,2.0,2175.0,,,2013,2,2013Q2,0.75,,,1.0,1700.0,4.0,1087.5,,
W07,3.0,,,,,,,,,,2013,3,2013Q3,,,,,,,,,
W07,11.0,5.0,,,1.0,1300.0,4.0,2183.0,,,2013,4,2013Q4,0.45454545454545453,,,1.0,1300.0,8.0,1091.5,,
W07,3.0,1.0,,,1.0,2600.0,,,,,2014,1,2014Q1,0.3333333333333333,,,1.0,2600.0,,,,
W07,5.0,1.0,,,1.0,1700.0,,,,,2014,2,2014Q2,0.2,,,1.0,1700.0,,,,
W07,4.0,1.0,,,,,1.0,1875.0,,,2014,3,2014Q3,0.25,,,,,2.0,937.5,,
W07,11.0,6.0,,,2.0,1580.0,4.0,2619.0,,,2014,4,2014Q4,0.5454545454545454,,,2.0,1580.0,8.0,1309.5,,
W07,18.0,7.0,,,5.0,1445.0,2.0,1825.0,,,2015,1,2015Q1,0.3888888888888889,,,5.0,1445.0,4.0,912.5,,
W07,13.0,9.0,,,9.0,1565.0,,,,,2015,2,2015Q2,0.6923076923076923,,,9.0,1565.0,,,,
W07,15.0,6.0,,,1.0,1650.0,5.0,2175.0,,,2015,3,2015Q3,0.4,,,1.0,1650.0,10.0,1087.5,,
W07,7.0,2.0,,,1.0,1495.0,1.0,1900.0,,,2015,4,2015Q4,0.2857142857142857,,,1.0,1495.0,2.0,950.0,,
W07,5.0,2.0,,,1.0,1650.0,1.0,2200.0,,,2016,1,2016Q1,0.4,,,1.0,1650.0,2.0,1100.0,,
W07,14.0,9.0,,,7.0,1618.0,2.0,1775.0,,,2016,2,2016Q2,0.6428571428571429,,,7.0,1618.0,4.0,887.5,,
W07,11.0,8.0,,,5.0,1810.0,2.0,2275.0,1.0,1600.0,2016,3,2016Q3,0.7272727272727273,,,5.0,1810.0,4.0,1137.5,3.0,533.3333333333334
W07,13.0,6.0,,,3.0,1667.0,3.0,2333.0,,,2016,4,2016Q4,0.46153846153846156,,,3.0,1667.0,6.0,1166.5,,
W07,10.0,6.0,,,3.0,1700.0,3.0,2613.0,,,2017,1,2017Q1,0.6,,,3.0,1700.0,6.0,1306.5,,
W07,5.0,2.0,,,1.0,1700.0,1.0,2050.0,,,2017,2,2017Q2,0.4,,,1.0,1700.0,2.0,1025.0,,
W07,9.0,6.0,,,5.0,2139.0,,,1.0,1750.0,2017,3,2017Q3,0.6666666666666666,,,5.0,2139.0,,,3.0,583.3333333333334
W07,7.0,5.0,,,3.0,1915.0,2.0,3100.0,,,2017,4,2017Q4,0.7142857142857143,,,3.0,1915.0,4.0,1550.0,,
W07,5.0,2.0,,,1.0,1800.0,1.0,2900.0,,,2018,1,2018Q1,0.4,,,1.0,1800.0,2.0,1450.0,,
W07,4.0,3.0,,,2.0,1748.0,1.0,2500.0,,,2018,2,2018Q2,0.75,,,2.0,1748.0,2.0,1250.0,,
W07,8.0,5.0,,,4.0,2350.0,1.0,5000.0,,,2018,3,2018Q3,0.625,,,4.0,2350.0,2.0,2500.0,,
W07,7.0,6.0,,,3.0,2442.0,3.0,3050.0,,,2018,4,2018Q4,0.8571428571428571,,,3.0,2442.0,6.0,1525.0,,
W07,4.0,1.0,,,,,1.0,2100.0,,,2019,1,2019Q1,0.25,,,,,2.0,1050.0,,
W07,14.0,11.0,,,5.0,2090.0,4.0,2571.0,2.0,3675.0,2019,2,2019Q2,0.7857142857142857,,,5.0,2090.0,8.0,1285.5,6.0,1225.0
